round,accuracy,training_time,round_time,loss
1,10.0,3.4358891025185585,6.573216892778873,2.7814309656620027
2,9.969999999999999,0.752862892113626,3.8842490958049893,2.9034705185890197
3,10.0,0.802017142996192,4.08674927521497,2.7450181603431703
4,25.3,0.7697651432827115,4.015600784681737,2.2064502310752867
5,19.21,2.2280225111171603,5.187753806822002,2.385765625834465
6,31.16,1.028766200877726,4.081390794366598,2.0902658516168593
7,32.57,1.280674958601594,4.513571267947555,1.6472422379255294
8,26.0,0.8796640327200294,4.137449051253498,2.4708481472730637
9,33.23,4.590638533234596,7.8424974493682384,1.8506768506765365
10,33.07,2.1244560666382313,5.140481545589864,2.1482422310113907
11,38.51,3.6787646431475878,6.655573204159737,1.4812438094615936
12,42.39,0.9286232655867934,4.0353873036801815,1.868349437713623
13,48.27,1.724582633934915,4.9677530424669385,1.8533226531744003
14,38.74,1.7942157294601202,4.897425754927099,2.174166805744171
15,38.12,3.73850520234555,6.6507605370134115,2.376034293174744
16,39.47,1.1696967920288444,4.530094598419964,2.3677806067466736
17,48.77,1.2181918397545815,4.368578250519931,1.6438350528478622
18,44.15,3.089575511403382,6.1348751755431294,1.6920630478858947
19,54.169999999999995,1.9972277395427227,5.178007441572845,1.3366177767515182
20,53.93,1.9681426333263516,5.184641796164215,1.0785485863685609
21,61.28,2.1975694578140974,5.3101435378193855,1.3189376524090768
22,68.08999999999999,1.911554898135364,5.084626366384327,0.8512263283133507
23,52.73,3.6692899903282523,6.7643830720335245,1.442294445335865
24,59.07,1.7261992059648037,4.690206074155867,1.4258849439024925
25,62.239999999999995,2.5119489561766386,5.6552958292886615,1.0501385626196862
26,59.489999999999995,1.1410867366939783,4.348531426861882,1.1442333006858825
27,62.11,0.8859016979113221,4.143837844021618,0.9481305596232414
28,44.41,1.4630816085264087,4.455623209476471,1.6635842734575272
29,50.07,1.5985762691125274,4.603865229524672,1.9781328105926514
30,52.239999999999995,1.1487680720165372,4.308765488676727,2.0174014413356782
31,57.199999999999996,1.866547049023211,4.978861674666405,1.2503381225466728
32,56.97,1.9488996881991625,4.908063782379031,1.2971853736042975
33,59.160000000000004,1.4336272068321705,4.447537289001048,0.9727897366881371
34,49.120000000000005,0.6544306110590696,3.943820000626147,1.5181080067157746
35,58.34,2.8779412554576993,5.980878652073443,1.118012636601925
36,66.95,1.1681010415777564,4.2955896044149995,0.8848322066664696
37,61.12,2.386889351531863,5.523988280445337,1.0732597267627717
38,61.57,1.372982925735414,4.553888167254627,0.9816684582829476
