round,accuracy,training_time,round_time
1,9.59,1.2754183000000001,3.1604513999999995
2,16.919999999999998,1.2247149999999998,3.0540208999999994
3,19.23,0.712121999999999,2.5710070000000016
4,11.87,0.6311992000000011,2.4783220999999998
5,9.58,0.9346324999999993,2.854476000000002
6,20.4,1.0904959999999981,2.9440627999999975
7,16.37,0.5576833999999984,2.476858700000001
8,20.599999999999998,0.6870457999999999,2.567015999999999
9,20.59,0.9688391999999979,2.832953400000001
10,9.82,1.077892300000002,3.0228198000000006
11,20.330000000000002,0.6473437000000004,2.5372859999999946
12,35.44,0.6653742000000022,2.5236541000000017
13,24.15,0.715559600000006,2.6517842000000016
14,44.769999999999996,0.8585981000000018,2.7901286000000027
15,34.27,0.7332047999999958,2.5944106999999974
16,35.199999999999996,0.7286193999999995,2.6491016000000016
17,38.61,0.7516615999999985,2.6181654000000023
18,34.239999999999995,0.6810548999999995,2.5501125999999985
19,49.9,0.873849100000001,2.758863499999997
20,47.699999999999996,0.8474900000000005,2.7644028999999932
21,49.49,0.6339979000000042,2.4422289999999975
22,63.260000000000005,0.7802693999999946,2.685144000000008
23,49.11,0.9592896999999994,2.822492699999998
24,62.63999999999999,0.65570799999999,2.541965499999989
25,53.25,0.8200637999999998,2.6746122999999926
26,63.42,0.8460517000000038,2.7222533000000055
27,53.31,1.0233103999999997,2.934317699999994
28,62.050000000000004,0.8718563999999986,2.7435952999999955
29,58.809999999999995,0.7298940999999957,2.618087099999997
30,61.24000000000001,0.8851628000000034,2.811374700000002
31,66.03,0.797791200000006,2.695565700000003
32,58.35,0.7400369000000069,2.6004660999999913
33,67.44,0.7481007000000091,2.6480595999999963
34,71.00999999999999,0.7745675999999975,2.655672700000011
35,67.62,0.8182187000000027,2.687586600000003
36,61.339999999999996,0.7545236999999929,2.6167224000000004
37,70.85000000000001,1.0488902000000024,2.9652983000000006
38,75.2,0.6675356000000079,2.513153399999993
39,74.62,1.013410499999992,2.837861799999999
40,74.09,0.7752543999999943,2.629914499999998
41,72.0,0.5546492000000001,2.466263099999992
42,72.99,0.6404429999999905,2.5367637999999886
43,71.72,1.0297122000000059,2.910484999999994
44,75.22999999999999,1.054684100000003,2.9168487999999826
45,78.53,0.7111759999999947,2.6486799999999846
46,74.18,0.7423974999999814,2.6488674999999944
47,78.84,0.9679857999999797,2.813500099999999
48,73.66,1.2186215999999774,3.068571300000002
49,70.33,0.5374656999999843,2.466019799999998
50,84.38,0.8688495999999759,2.7328483999999946
