round,accuracy,training_time,round_time,loss
1,24.32,2.1363027,4.3665161,2.249261426925659
2,58.269999999999996,1.723325299999999,4.003248899999999,1.5132198309898377
3,62.41,1.378567499999999,3.5962204999999976,1.019856508076191
4,70.24000000000001,1.263625300000001,3.4948498999999984,0.8070914894342422
5,72.48,1.228738100000001,3.452842799999999,0.7116784942150116
6,72.96000000000001,1.5793375000000012,3.746160999999997,0.6635879273712635
7,75.38,1.3544102000000002,3.542813299999999,0.6659630946815014
8,76.55,2.1320896000000005,4.4697505000000035,0.6332998299598693
9,77.75,1.4579757999999998,3.757767000000001,0.614261941537261
10,78.78,2.0258876999999984,4.275541400000002,0.6012702204287053
11,79.38,1.527667000000001,3.8160986999999977,0.5983146422356367
12,78.91,2.465209399999999,4.780225700000003,0.6209620454162359
13,79.65,2.2172517999999997,4.476840000000003,0.5945770765095949
14,79.73,2.067726399999998,4.408525800000007,0.6081569650024176
15,79.91,2.1290937000000127,4.321276399999988,0.6318921338766813
16,79.77,2.510796499999998,4.763813499999998,0.6383797062188387
17,80.61,1.799615700000004,4.0249226999999905,0.6529970703274012
18,80.22,1.5063511999999974,3.6912418000000002,0.6896463929861784
19,80.14,1.2979026000000005,3.5903470000000084,0.7448152897506952
20,79.63,1.6168315999999976,3.864537999999996,0.7170312967151403
21,80.76,2.311788000000007,4.578251399999999,0.7716387668997049
22,80.42,2.5055704999999904,4.7611414,0.7711869631707668
23,80.21000000000001,2.119283100000004,5.1206868999999955,0.813044303059578
24,80.67,1.9132067000000035,4.139216500000003,0.751661137714982
25,79.75,2.5753958000000097,4.808592699999991,0.9314534864574671
26,81.02000000000001,0.9916975000000008,3.2529123000000055,0.8227536661177873
27,79.79,1.485009599999998,3.72633900000001,0.9352868745476007
28,81.39,2.497280900000007,4.815135899999987,0.9053552961349487
29,80.38,3.5004995999999977,5.953495999999987,0.8862781796604395
30,81.69,3.123813399999989,5.456810399999995,0.8582378152757884
31,81.06,1.8898428999999908,4.2073799000000065,0.9699679647386074
32,81.17999999999999,2.6194069000000013,4.902858100000003,0.9763270062953233
33,81.12,1.6186799000000178,3.936704700000007,1.0138812392204999
34,81.57,1.2949614000000054,3.5367809999999906,0.9933155935257674
35,81.69999999999999,1.2957184999999924,3.557051599999994,0.9855434104800225
36,81.17,1.8768929000000014,4.095886199999995,1.0440735594183206
37,81.47999999999999,1.9181725999999912,4.1305875000000185,1.0577787934988736
38,80.78,1.7370683999999983,3.9890437999999904,1.0334045238792897
39,81.0,2.186226299999987,4.4942417999999975,1.0488432708382607
40,81.41000000000001,2.450281100000012,4.6385673999999995,1.0421721202880143
41,81.78,1.546880299999998,3.7577990999999997,1.0603967405855657
42,81.67999999999999,2.2211255999999935,4.425648999999993,1.0768238480389118
43,81.47999999999999,1.4958225999999968,3.7373877999999934,1.0969688776880502
44,81.77,1.814598999999987,4.121578499999998,1.1055947190523148
45,80.95,1.5574490999999853,3.788084700000013,1.210932207107544
46,81.96,1.7107220999999981,3.8956290999999794,1.1201913420856
47,81.93,1.4971068000000116,3.633596300000022,1.1262878374755383
48,81.58,1.1777555000000177,3.469890200000009,1.1726809573918582
49,81.25,2.2543972999999937,4.556972099999996,1.187172494083643
50,81.64,2.8444813000000124,5.047612099999981,1.1688882544636727
