round,accuracy,training_time,round_time,loss
1,11.35,0.9040403077378869,4.042832473292947,2.3426231038570404
2,19.57,0.28980051074177027,3.6649853959679604,6.71129997253418
3,9.74,0.2999242013320327,3.6402585012838244,2.8386145865917207
4,10.09,0.352715028449893,3.5885208724066615,2.3600907826423647
5,13.120000000000001,0.35103982500731945,3.651688135229051,2.300447067022324
6,13.22,0.35800971183925867,3.6593856289982796,2.299327027797699
7,10.280000000000001,0.36527631524950266,3.609911817125976,2.5160277950763703
8,22.05,0.4421799620613456,4.200149729847908,6.091655383110046
9,16.59,0.31228174827992916,3.60898117069155,2.8025040340423586
10,10.25,0.3512131506577134,3.646935165859759,2.8312538182735443
11,21.04,0.6096399426460266,3.780268887989223,2.1685084712505343
12,22.759999999999998,0.4069803413003683,3.698702092282474,2.1532005167007444
13,23.189999999999998,0.4111908944323659,3.659620746038854,2.0553048664331435
14,23.91,0.39214023016393185,3.7338702492415905,2.4228479439020156
15,10.100000000000001,0.4096403578296304,3.6980835711583495,4.189216616153717
16,10.17,0.353493376635015,3.7242126604542136,6.33977032661438
17,11.81,0.26690600253641605,3.621266497299075,2.3647604072093964
18,11.84,0.42665448505431414,4.131474711932242,2.323571125268936
19,16.76,0.27790617011487484,4.087761364877224,2.2664288592338564
20,27.61,0.3622715510427952,4.264623121358454,2.200305142402649
21,25.509999999999998,0.4084728239104152,3.7037154966965318,2.2553329998254776
22,10.100000000000001,0.39808595180511475,4.18631711602211,11.50664146900177
23,17.57,0.33971801958978176,4.169514338485897,2.403161779642105
24,16.21,0.40181565936654806,4.143724292516708,2.2780887937545775
25,25.11,0.36888678930699825,4.08722326811403,6.030752211809158
26,20.560000000000002,0.2992844255641103,4.095072624273598,2.659068464040756
27,25.47,0.4415572239086032,3.6944640250876546,2.5906900322437285
28,22.98,0.3222418427467346,3.6134253153577447,2.196620382070541
29,13.59,0.3751300359144807,3.6518938215449452,4.207799116373062
30,17.549999999999997,0.45182465855032206,3.738651154562831,3.3812242949008944
31,22.15,0.30613330379128456,3.601051920093596,2.260372640490532
32,26.450000000000003,0.3975644623860717,3.7703912081196904,2.9880081152915956
33,19.13,0.4222495658323169,3.6454379623755813,4.242233520746231
34,42.309999999999995,0.32057927921414375,3.639707151800394,2.2486247849464416
35,32.9,0.3955891625955701,4.174693710170686,1.8589920741319657
36,38.78,0.3652943093329668,4.128422351554036,2.0077696681022643
37,31.19,0.2871059589087963,3.6184849618002772,4.405989717245102
38,51.66,0.32514201384037733,3.65068796928972,1.7810132032632828
39,48.88,0.3370383167639375,3.610953009687364,1.6406583070755005
40,29.94,0.388988527469337,3.65571815520525,3.640092031955719
41,46.53,0.37489587161689997,3.639966226182878,1.4601499181985855
42,24.41,0.27493409905582666,3.676060613244772,5.2758793258667
43,45.83,0.25796378310769796,3.5966937132179737,1.8466647207736968
44,31.09,0.3762883394956589,3.735869671218097,2.4951699793338777
45,35.44,0.34734236169606447,3.6535777430981398,1.9911647367477416
46,57.45,0.4072552043944597,3.7410375783219934,1.4038418641686439
47,22.03,0.2962025171145797,4.115696297027171,5.702279951572418
48,51.54,0.301159854978323,3.6775425020605326,1.2856065756082535
49,51.92,0.2984663685783744,3.611338507384062,1.3547806790471077
50,70.19999999999999,0.2900688061490655,3.6732672546058893,0.8768814465403557
51,68.11,0.3253616476431489,4.115622671321034,0.9657283863425254
52,74.58,0.31346649769693613,3.6186395455151796,0.7290869522094726
53,71.67999999999999,0.29454553965479136,3.598662532866001,0.9513035607337952
54,54.800000000000004,0.32512641977518797,4.083563667722046,1.5237670102715493
55,75.14999999999999,0.2565903468057513,3.661361636593938,0.7688535745441913
56,74.06,0.3044782020151615,3.6184790544211864,0.7132616645842791
57,78.85,0.2801507441326976,4.130944052711129,0.6438880205154419
58,78.34,0.30272742360830307,3.56158444378525,0.6818912344425917
59,85.74000000000001,0.36818660236895084,3.6067019598558545,0.4664426846988499
60,87.29,0.26829443499445915,3.5565140107646585,0.42332650114782155
61,89.08,0.32328375335782766,3.5903631625697017,0.3566177252307534
62,86.76,0.4607110098004341,3.7145293429493904,0.43675546762533485
63,80.86,0.2813150342553854,3.636878676712513,0.5986676021106541
64,79.43,0.30235585384070873,3.6756604872643948,0.6799365084990859
65,76.23,0.30437138862907887,3.5933788614347577,0.7785933454334736
66,89.39,0.37881593592464924,3.616884233430028,0.34882996235974134
67,81.47,0.2811413984745741,3.579842303879559,0.5857309012115002
68,88.75,0.3361829202622175,3.7080782260745764,0.36453205936588345
69,90.56,0.34669609274715185,3.6479741977527738,0.30819428388494996
70,90.55,0.3135366840288043,4.113525067456067,0.3221517621399835
71,91.95,0.2771774074062705,3.692473927512765,0.257824553491082
72,92.17,0.26449162140488625,3.6054698564112186,0.254892110072542
73,92.60000000000001,0.29617834370583296,3.637187210842967,0.2515585916291457
74,90.68,0.3645628718659282,3.6169186495244503,0.31039644291391594
75,92.14,0.35564384143799543,3.5974289625883102,0.26495454700663684
76,92.5,0.3221073327586055,3.630798484198749,0.2536300609761383
77,93.76,0.32257260754704475,3.6235723979771137,0.21458143362251575
78,93.37,0.31688207760453224,3.6571803065016866,0.23396088323788716
79,93.45,0.26620590686798096,3.571876178495586,0.2268553926277673
80,93.34,0.2769633512943983,3.595048425719142,0.23409331461138208
