round,accuracy,training_time,round_time
1,10.0,1.3873900359030813,4.593360100872815
2,14.82,1.4507212850730866,4.535851378925145
3,38.440000000000005,1.296092591015622,4.383874434046447
4,43.82,1.0218804371543229,4.1081111778039485
5,40.88,1.0423107498791069,4.070473458850756
6,37.12,1.2374929562211037,4.367408442078158
7,43.230000000000004,1.3193720770068467,4.862191681982949
8,35.120000000000005,1.5107278870418668,4.978300333023071
9,50.0,1.5709290739614516,4.668296304065734
10,53.72,1.4095932561904192,4.466171720996499
11,44.16,2.4134543349500746,5.91005629603751
12,54.400000000000006,2.134982369840145,5.582148385932669
13,50.33,1.5170262281317264,5.02974109002389
14,45.96,2.706499765859917,6.2026846669614315
15,46.25,1.8642250129487365,4.9357814230024815
16,36.85,2.4617418290581554,5.305870201205835
17,51.24999999999999,2.4808070710860193,5.420495791826397
18,54.2,1.5153283060062677,4.681877509923652
19,59.91,1.266093831975013,4.277425293112174
20,53.769999999999996,2.047698530834168,5.109680846799165
21,52.75,2.6621071989648044,5.602668336126953
22,58.13,2.699227736098692,5.759436179883778
23,53.37,1.7007305130828172,4.868582188151777
24,54.47,2.4954642448574305,5.532725465949625
25,54.16,2.6494392070453614,6.124755464028567
26,51.72,1.5265636208932847,5.03820901713334
27,48.9,1.7739482140168548,4.708006771048531
28,39.57,2.3286995510570705,5.336775278905407
29,53.99,2.2898042779415846,5.261117500951514
30,65.0,1.9375560050830245,4.868542043957859
31,56.86,2.147226375993341,5.126744623063132
32,56.28999999999999,1.9266963070258498,4.842832255875692
33,66.21000000000001,2.125760752009228,5.179847436025739
34,44.82,1.3086167729925364,4.387682316126302
35,56.24,1.0520975838880986,4.121955146081746
36,64.75999999999999,1.2195260648149997,4.7623018498998135
37,59.93000000000001,1.9841659700032324,5.0453558780718595
38,65.41,3.16999670304358,6.246057179989293
39,57.089999999999996,1.5028104139491916,4.520970321027562
40,59.019999999999996,1.8279345650225878,4.886810145108029
41,62.29,2.894316356861964,6.344366305042058
42,66.55,1.5257663128431886,5.054593385895714
43,57.830000000000005,1.9699253160506487,5.3292523010168225
44,67.29,1.92525765998289,4.961448949994519
45,67.99,1.5823757969774306,4.62652756809257
46,64.73,1.4505976010113955,4.359360238071531
47,58.089999999999996,2.1511730230413377,5.195608261972666
48,67.09,1.3486230301205069,4.812838018871844
49,57.92,1.2771007630508393,4.349287057993934
50,65.98,1.9154424041043967,4.984396227169782
