round,accuracy,training_time,round_time,loss
1,20.78,0.9027963000000003,2.790851700000001,2.209428746700287
2,53.239999999999995,1.1737873000000008,3.189534400000001,1.2822400361299515
3,55.300000000000004,1.1489268999999993,3.1960973999999993,1.1475766524672508
4,62.96000000000001,1.0439475999999992,3.0527534000000003,0.9825712370872498
5,66.4,1.4131665000000027,3.430806499999999,0.8441049192845821
6,68.36,1.6207323999999979,3.617088599999999,0.7721865068376065
7,71.53,1.655248499999999,3.6158975000000027,0.7313561889529229
8,73.83,1.8310650999999964,3.882924700000004,0.687148398309946
9,75.38,1.8711113000000026,3.8961411999999953,0.6401748231053352
10,75.98,1.802266699999997,3.8396749999999997,0.6294857774674892
11,77.08,1.171346799999995,3.1844541000000035,0.6025515829026699
12,77.91,1.197228299999999,3.2022818000000015,0.5684751655161381
13,78.14999999999999,1.7685823999999997,3.8559516999999985,0.556709890961647
14,79.81,1.6977183000000053,3.6972993999999986,0.5367983499914408
15,79.41,1.2204867999999962,3.198509300000005,0.5296452201902866
16,80.60000000000001,2.214165399999999,4.235919100000004,0.5126257571578026
17,80.95,1.640409500000004,3.652656499999992,0.49649754896759984
18,81.04,0.9363117000000045,2.9115691000000083,0.5109145037829876
19,82.03,1.2537887999999953,3.274101900000005,0.4857370325922966
20,81.31,2.273849800000008,4.255641100000005,0.4903180665522814
21,81.71000000000001,1.2961614999999966,3.2640829999999994,0.49399928994476794
22,82.36,2.041713300000012,4.0728586000000035,0.4736826484650373
23,83.34,1.1779929000000067,3.161708300000001,0.4627732840180397
24,83.86,1.105490500000002,3.084576800000008,0.4518494152277708
25,84.41,0.968814100000003,2.966350399999996,0.43713325195014474
26,84.21,1.6194445000000002,3.6419858000000005,0.44263040713965895
27,84.42,1.9089596000000029,3.939882400000002,0.4320822627842426
28,84.52,1.5947166999999922,3.618240699999987,0.43442687697708604
29,84.15,1.4275326000000064,3.4163436999999988,0.4450802145898342
30,84.17,0.9605083999999948,2.969227900000007,0.4379145424067974
31,85.26,1.5256973000000045,3.5966582000000074,0.41360852628946304
32,85.19,1.7947835000000083,3.787120800000011,0.4185983233898878
33,85.42,0.8837701000000067,2.859495199999998,0.4076701363921165
34,85.06,1.4373342999999892,3.435161199999996,0.41223973155021665
35,84.73,1.6125265999999954,3.647348500000021,0.42024333134293557
36,85.54,1.4528804000000264,3.4750344999999925,0.3998976381123066
37,85.32,1.112594100000024,3.1231712999999957,0.40578651420772077
38,85.57000000000001,2.5963510999999926,4.614123000000006,0.4044277235865593
39,85.77,1.4045455000000118,3.4444976999999994,0.3944578943774104
40,85.84,1.0405255999999952,3.0335910999999953,0.3898009219020605
41,85.81,1.101111799999984,3.1886446000000035,0.4026187098771334
42,85.57000000000001,1.2389914000000033,3.2439277000000004,0.40561684519052504
43,85.6,1.619039100000009,3.666051799999991,0.4093552377074957
44,85.91,1.2434253999999783,3.2858779000000027,0.3939618092030287
45,85.41,2.1942980999999975,4.211171799999988,0.42666889920830725
46,86.08,1.0516877000000022,3.0083826000000045,0.4015775739401579
47,86.53,1.0568672999999933,3.1035540000000026,0.37939541034400465
48,86.21,1.399917600000009,3.3931917999999825,0.3922146025300026
49,86.4,1.5921509000000071,3.655621300000007,0.3869557410478592
50,86.76,1.262232900000015,3.238692800000024,0.3870932423695922
