round,accuracy,training_time,round_time,loss
1,14.41,1.0911264999999997,3.1066447999999998,2.2822120881080625
2,31.240000000000002,1.2316921999999995,3.3785447999999985,2.102606726884842
3,53.800000000000004,0.7614997999999993,2.9595293999999974,1.2895662915706634
4,83.43,0.9412735999999988,3.120149999999999,0.5171870499849319
5,89.68,1.2232042000000014,3.505571700000001,0.3374240008904599
6,92.42,0.7839227999999991,3.066512099999997,0.2519738530711038
7,93.51,1.1303804999999976,3.4002041,0.2733610121028323
8,93.84,1.1533175,3.4185415999999975,0.28366676960809856
9,93.89,1.2876648000000017,3.530563899999997,0.2867411641720173
10,93.93,1.2093719000000007,3.4797505000000015,0.2687880161004796
11,94.38,1.299332200000002,3.539730900000002,0.2847553874648656
12,94.27,1.5761864999999986,3.805879300000001,0.29038496510595907
13,94.55,1.1819544999999962,3.424945100000002,0.2850032005399589
14,94.63000000000001,1.438540599999996,3.6734954999999943,0.2845617633479742
15,94.71000000000001,1.4121112999999994,3.6396175,0.281408802043461
16,94.23,0.9979353999999958,3.215007700000001,0.2987310653601844
17,94.27,0.7768124999999984,2.98637930000001,0.30331933119387033
18,94.25,1.1499000000000024,3.3582566000000043,0.29488070241311787
19,94.46,0.8369545000000045,3.083492300000003,0.3002543097895659
20,94.62,1.3541873000000066,3.54526460000001,0.292533853043974
21,94.31,0.8490287000000052,3.074758900000006,0.3237537806897126
22,94.89999999999999,1.2744687,3.5094919999999945,0.2935290729496296
23,94.69999999999999,0.6554641999999973,2.9306741999999986,0.29549045347044683
24,94.94,1.0740344999999962,3.2883414000000073,0.28879279486043175
25,94.94,1.1297955000000002,3.388314499999993,0.2914574939427223
26,94.96,1.4617886999999996,3.6752567999999997,0.29663023882082823
27,94.96,1.039290600000001,3.3100067000000024,0.29762764746534914
28,94.98,0.6369298999999984,2.9264797999999956,0.2982370132762037
29,94.98,1.4776521000000002,3.6443163,0.30011586800553003
30,94.98,1.0872667000000007,3.3071621999999934,0.30270475601001523
31,94.98,1.0851516000000032,3.3216938999999996,0.3032105662383191
32,94.99,1.3407859999999943,3.5174591999999905,0.30290950619133755
33,95.0,1.2995378000000102,3.521529600000008,0.30335143570458345
34,94.99,0.9958786999999916,3.2675452000000007,0.3046694671731444
35,94.98,0.6674205000000057,2.8878579,0.30632924768153147
36,94.98,1.4698561999999953,3.6848416999999927,0.30811742449713536
37,94.97,0.976165199999997,3.186179999999979,0.30903952706567395
38,94.97,1.3088766999999848,3.486492499999997,0.30996934359956413
39,94.97,0.8368254000000093,3.0440868000000023,0.31116227179966754
40,94.98,1.2971318000000167,3.5429981000000055,0.31127578283295976
41,94.97,1.0442606000000012,3.281555999999995,0.3121016160928406
42,94.97,0.9967441999999949,3.233503999999982,0.3129094920465758
43,94.98,1.866620299999994,4.062387400000006,0.3133381198719465
44,94.99,0.945030800000012,3.1385166000000027,0.31427430191964334
45,94.99,1.0636731000000168,3.311367099999984,0.3152267086578777
46,94.96,1.3774871000000246,3.606101999999993,0.3158814140974772
47,94.97,1.1561063999999988,3.3798427000000117,0.316173556695868
48,94.97,0.9129291000000137,3.1583350000000223,0.3169103899052024
49,94.97,0.7449833000000012,2.982326400000005,0.3181258909671325
50,94.96,0.6106581999999889,2.753023999999982,0.3193004932734138
