round,accuracy,training_time,round_time,loss
1,17.0,1.2121800999999994,3.0695770000000007,2.5685016465187074
2,10.76,0.8405560999999988,2.811682799999998,2.572582219839096
3,14.35,0.8065637999999993,2.7677878999999983,3.419647476673126
4,9.86,0.9197541000000022,2.9002824999999994,3.469466333389282
5,25.05,0.8197057000000001,2.7693875000000006,2.082047537565231
6,34.36,0.683081099999999,2.648693999999999,2.1375431513786314
7,22.439999999999998,0.7605158999999979,2.7370137999999997,7.759670691490173
8,43.28,0.5841650000000023,2.5643936999999966,2.0669135999679566
9,22.39,1.0674637000000011,3.054188500000002,1.9776000702381134
10,48.68,1.450657299999996,3.3726197000000013,1.3846422308683395
11,55.63,1.4165484999999975,3.4184114000000037,1.8317510420084
12,53.300000000000004,0.928962999999996,2.937160800000001,2.162588810324669
13,49.830000000000005,0.9608986000000002,2.9983484999999988,1.374763850271702
14,70.78999999999999,1.6220361000000025,4.261546299999999,1.1082475382089614
15,63.690000000000005,1.1935360999999958,3.242333000000002,2.1673208603262903
16,59.9,1.0289331000000033,3.0907029000000037,1.0772021585702896
17,68.62,0.7020482000000001,2.8103874999999974,0.9690488609671593
18,73.69,1.0600832000000011,3.1453704000000045,0.7414623799920083
19,79.65,0.8272263999999936,2.8140979000000073,0.5648915790766478
20,73.68,1.2646159000000097,3.293578299999993,0.9005139772593975
21,76.73,1.0584527000000037,3.011980499999993,0.6626160505414009
22,75.33,0.789598500000011,2.8015338000000014,0.9019344517588616
23,72.32,0.9607699999999966,2.9595166000000006,0.8753107388317585
24,66.73,1.0795817999999997,3.0973398999999944,1.4898898386955262
25,75.52,1.0909020999999939,3.1354007000000053,0.7793943922221661
26,78.41,1.0420732999999984,3.0333643000000023,0.6018549161404372
27,82.96,1.0524290000000036,3.0806043000000045,0.4456342172250152
28,85.56,0.6994281999999998,2.7133216000000004,0.4343756381422281
29,79.56,1.021488699999992,3.0378185999999943,0.6837366314232349
30,88.55,0.7118844000000024,2.71972550000001,0.38521917031612246
31,89.03,1.0086896999999908,2.965685399999998,0.3632107909489423
32,92.58,0.7531130999999931,2.7523060999999984,0.24936952051706612
33,94.89999999999999,1.2398273000000017,3.3400881000000027,0.1767566445446573
34,93.76,1.132491800000011,3.110355499999997,0.19900997205404564
35,93.64,0.8455988999999988,2.827807800000002,0.20183501094870734
36,95.22,0.9760816999999946,2.9271367000000055,0.1550463945744559
37,95.09,1.1109335999999956,3.2880085000000037,0.16963251762208528
38,95.75,0.9259843000000103,2.968277299999997,0.1441091805913311
39,95.15,0.8557401999999996,2.8525558000000046,0.15963732130730932
40,91.92,0.9668132000000043,2.972835400000008,0.250294365407899
41,90.89,1.1805111000000181,3.1753544999999974,0.3123539216269273
42,90.19,0.9731869000000017,3.0820543999999757,0.327887248195475
43,89.22,0.7736680000000149,2.7868138000000044,0.3495470751123503
44,82.13000000000001,1.1903700000000015,3.1967128999999943,0.5846658531203865
45,93.63,1.0102264999999875,3.0404630999999824,0.2043250218895264
46,89.1,1.0181058000000007,3.007882499999994,0.3221707560354844
47,91.88,0.6160714000000098,2.605421100000001,0.23780113339889794
48,90.0,1.234356900000023,3.2011626000000035,0.2940453905519098
49,86.00999999999999,1.102412600000008,3.093759800000015,0.46325472116470334
50,95.22,0.75052629999999,2.6833938999999987,0.15736498052690875
51,95.14,0.8861871000000008,2.8937517999999898,0.1650112629670184
52,93.43,0.9645457000000022,2.9834392999999864,0.23028412011568433
53,96.28999999999999,1.3047851000000037,3.2608807999999954,0.13008307188239995
54,96.3,1.0918472999999835,3.0844496999999933,0.12453292080033862
55,95.78999999999999,0.9843087999999796,2.9613856,0.14267546476665302
56,96.07,1.2146025000000122,3.2200980000000072,0.13745087323632105
57,96.44,0.8642599000000075,2.8994240000000104,0.12307483323065753
58,96.27,1.0403138999999726,3.2853245000000015,0.13146941573315415
59,95.6,1.6460936999999944,4.206214500000016,0.15270096796069993
60,96.16,1.9570342000000096,3.997090500000013,0.1347318032010844
61,96.67,1.50173479999998,3.542268500000006,0.12248541279044729
62,96.75,1.402177899999998,3.6270768999999916,0.11822597680426043
63,96.78,1.3099249999999927,3.409808400000003,0.11473632141522103
64,96.45,0.7355523999999889,2.963229499999983,0.12437116958968546
65,96.26,1.593609000000015,3.6392548000000033,0.12843193653191975
66,96.76,1.235263300000014,3.4103633999999943,0.12061110593755074
67,96.78999999999999,0.8985807999999906,2.9536476000000107,0.11912292718043319
68,96.87,1.108977699999997,3.2365567000000226,0.11887006600823043
69,96.58,1.2743935000000022,3.3181708000000185,0.12563490365450888
70,96.13000000000001,1.2275575000000174,3.3008571000000018,0.14223782030816437
71,95.75,0.9087515000000224,3.0115196999999796,0.152810194779222
72,95.37,0.9505474000000049,3.017348999999996,0.16368356779121312
73,96.72,1.3179039000000046,3.573618500000009,0.12403592048196516
74,96.7,0.7847198999999989,3.2134848000000034,0.12981558945602956
75,96.83,1.1425138000000175,3.8444049000000007,0.12048914485807473
76,96.87,1.1957564000000218,3.3845373999999993,0.11877992649291627
77,96.88,0.9686710999999946,3.054317300000008,0.12145474724643464
78,96.86,0.8356798000000083,2.9479565000000036,0.12272829791317236
79,97.00999999999999,1.2652934999999843,3.3360916000000316,0.12224720311763121
80,96.77,1.5203885999999898,3.7407088999999587,0.1275562233225378
