round,accuracy,training_time,round_time
1,54.6,0.3748521690722555,2.941909153945744
2,50.1,0.41278122109360993,2.853299945825711
3,52.43,0.3886988500598818,2.8438496119342744
4,33.72,0.4008908018004149,2.9009042240213603
5,65.25999999999999,0.33181304298341274,2.866000201087445
6,69.54,0.4197891619987786,2.827029113890603
7,74.98,0.2912128511816263,2.7320001621264964
8,63.470000000000006,0.3051388009916991,2.806305705104023
9,53.56999999999999,0.3216156819835305,2.7683772000018507
10,67.67,0.3573116180486977,2.77715646289289
11,62.0,0.3417199309915304,2.779492364032194
12,70.62,0.3096737458836287,2.763059068005532
13,61.6,0.3340506269596517,2.7911186248529702
14,52.18000000000001,0.30329440999776125,2.75402072397992
15,49.97,0.3039982821792364,2.7578906808048487
16,55.74,0.3067789780907333,2.763421837007627
17,54.99000000000001,0.3488376650493592,2.7842990551143885
18,64.25999999999999,0.36996931000612676,2.8910433389246464
19,69.3,0.30046951211988926,2.7547100561205298
20,71.58,0.3095413150731474,2.7498876419849694
21,64.35,0.3034823720809072,2.7637001210823655
22,65.79,0.3076142598874867,2.7588963510934263
23,59.34,0.36715234792791307,2.800828023813665
24,68.61,0.31310008792206645,2.7637824648991227
25,60.089999999999996,0.310421982081607,2.7479584908578545
26,60.589999999999996,0.302029199199751,2.7548093791119754
27,73.76,0.2978756660595536,2.7450263251084834
28,68.13,0.3044307269155979,2.760598399909213
29,64.64,0.3131408297922462,2.768468319904059
30,74.98,0.35000339010730386,2.7841860400512815
31,72.13000000000001,0.33108674292452633,2.8026398280635476
32,66.53999999999999,0.3492026450112462,2.786023037042469
33,56.330000000000005,0.30124898394569755,2.758530392078683
34,52.55,0.3127604820765555,2.7448335678782314
35,69.83,0.3329300880432129,2.7684961420018226
36,74.11,0.30986211099661887,2.8347763440106064
37,77.55,0.2973098331131041,2.747111339122057
38,70.56,0.2996273778844625,2.7753021440003067
39,73.44000000000001,0.36429018108174205,2.794289604993537
40,62.71,0.2949937800876796,2.7554340241476893
41,64.89,0.2994098199997097,2.74074595188722
42,61.39,0.2992202639579773,2.743972674012184
43,60.84,0.30160114681348205,2.7496568630449474
44,73.0,0.31781986192800105,2.754244633950293
45,74.09,0.2984642789233476,2.737527793040499
46,80.67999999999999,0.2993064608890563,2.7536377038341016
47,73.0,0.34952486492693424,2.7959340480156243
48,74.28,0.3148818688932806,2.813795462017879
49,62.41,0.3109555959235877,2.752974627073854
50,54.6,0.3279900199268013,2.7847904090303928
