round,accuracy,training_time,round_time
1,52.15,0.18857170000000067,1.5696476000000015
2,60.78,0.15138549999999995,1.5224832
3,70.56,0.16118520000000025,1.5309796000000002
4,74.0,0.249887600000001,1.6334248999999996
5,84.39999999999999,0.17404960000000003,1.5580184999999993
6,76.94,0.11332119999999968,1.5020175999999985
7,84.72,0.12696629999999942,1.4868864999999971
8,82.31,0.10127959999999803,1.4748944999999978
9,84.28,0.138145999999999,1.499781500000001
10,83.74000000000001,0.15469810000000095,1.5243608999999978
11,83.87,0.12350659999999891,1.497725899999999
12,84.46000000000001,0.1486969000000009,1.517073
13,83.98,0.1349956999999975,1.5015687
14,85.63,0.2037729000000006,1.5657965000000011
15,87.16000000000001,0.17634510000000247,1.5375073000000015
16,84.73,0.11216050000000166,1.4807540999999986
17,82.80999999999999,0.14740860000000566,1.5021235999999973
18,84.17,0.15032819999999703,1.5258533000000014
19,84.93,0.16409460000000564,1.5281306999999984
20,85.19,0.15633650000000188,1.503506900000005
21,84.94,0.2007645999999994,1.5584081999999952
22,86.61,0.1470094999999958,1.5200378999999984
23,84.22,0.16676290000000193,1.5379805000000033
24,81.58999999999999,0.18487059999999644,1.5526307000000017
25,85.42999999999999,0.1514944999999983,1.5227442999999994
26,85.8,0.17403580000000574,1.5250060999999988
27,82.76,0.12428219999999612,1.468835200000001
28,85.72,0.11276519999999834,1.508340099999998
29,85.26,0.18127309999999852,1.5468144000000024
30,82.12,0.13543260000000146,1.5015137000000038
31,86.74,0.16769529999999833,1.531919000000002
32,80.38,0.1446612000000016,1.5152420000000006
33,86.19,0.11593930000000086,1.4787310999999974
34,82.1,0.12060419999999539,1.4783662999999976
35,82.54,0.2220589000000004,1.5855724999999978
36,85.88,0.15203589999999423,1.5445415999999952
37,86.44,0.17951150000000382,1.541216300000002
38,86.83999999999999,0.18712679999998727,1.557676100000009
39,86.57000000000001,0.1506923000000029,1.5149067999999914
40,86.16,0.17686910000000466,1.541047000000006
41,86.21,0.19027439999999274,1.553286700000001
42,86.95,0.11143679999999279,1.4828842000000009
43,86.8,0.12314410000000464,1.4994211000000064
44,86.69,0.1536322000000041,1.536439999999999
45,86.56,0.1615098000000046,1.5265006999999997
46,85.45,0.12022709999999392,1.4859333999999933
47,85.68,0.14025189999999554,1.5024487000000022
48,86.53,0.1273626000000121,1.4887602000000015
49,86.67,0.12394919999999843,1.490278399999994
50,86.72,0.10977249999999117,1.4794742999999926
