round,accuracy,training_time,round_time
1,23.71,0.1561444999999999,1.6183338999999997
2,31.169999999999998,0.14589160000000057,1.4794649999999994
3,35.97,0.1651240000000005,1.5025454000000007
4,44.080000000000005,0.18355959999999882,1.5131744999999999
5,45.72,0.13526900000000097,1.4852521000000003
6,46.7,0.2470062999999989,1.5890906999999999
7,53.53,0.12016549999999881,1.4470858
8,52.959999999999994,0.2118651000000007,1.5704819999999984
9,55.989999999999995,0.11498579999999947,1.4295454999999997
10,61.419999999999995,0.12593539999999948,1.4534284
11,58.47,0.2149234,1.5504983999999986
12,53.64,0.13340420000000108,1.4469010000000004
13,55.97,0.21885810000000205,1.543053999999998
14,61.12,0.20991300000000024,1.5533722999999995
15,63.88,0.15799960000000013,1.501942500000002
16,64.02,0.18964799999999826,1.5376073999999988
17,67.27,0.12971930000000498,1.4662131999999986
18,62.23,0.13992410000000177,1.4676218999999975
19,75.14,0.12117409999999751,1.4542468
20,67.4,0.1239148999999955,1.4506106999999986
21,67.77,0.13586340000000519,1.4789431999999962
22,67.74,0.18797130000000095,1.522595399999993
23,70.3,0.15466049999999854,1.4771147999999954
24,79.56,0.15547860000000213,1.4887654000000055
25,73.25,0.1318259000000026,1.4597729999999984
26,79.67,0.14533699999999783,1.4646134999999987
27,73.22999999999999,0.15912249999999517,1.5110017000000013
28,73.64,0.2713611,1.636950000000006
29,73.16,0.19024579999999958,1.6095196999999999
30,74.86,0.2179275999999959,1.5514890999999977
31,80.19,0.1507567000000023,1.500175299999995
32,74.03,0.12460809999999611,1.4552513000000005
33,72.19,0.14773450000000565,1.4998987999999969
34,78.3,0.16465550000000206,1.5018742999999972
35,81.69,0.146578599999998,1.5031765999999962
36,77.91,0.13046939999999552,1.461736699999996
37,78.12,0.13941829999999555,1.4931514999999962
38,79.17999999999999,0.22614779999999968,1.5735829999999993
39,78.99000000000001,0.15667140000000757,1.5159750000000116
40,76.06,0.13211550000001182,1.4757515000000012
41,79.08,0.20563850000000627,1.5569832999999988
42,84.33,0.18254709999999363,1.52649550000001
43,79.45,0.11723270000000241,1.4630262999999957
44,79.71000000000001,0.14586780000000488,1.4772701000000126
45,82.25,0.13324689999998895,1.4797094999999985
46,78.51,0.17764859999999771,1.5179655000000025
47,79.36999999999999,0.19590619999999603,1.54486390000001
48,79.5,0.21102989999999977,1.5477524000000074
49,78.33,0.14110379999999623,1.5056975000000108
50,80.46,0.1723999999999961,1.5148764000000057
