round,accuracy,training_time,round_time
1,73.02,0.13647130000000018,1.542053600000001
2,81.73,0.08935139999999997,1.4110887000000005
3,84.19,0.11765490000000156,1.460813700000001
4,84.74000000000001,0.08941399999999966,1.4244591
5,86.17,0.09322680000000005,1.4324251000000014
6,86.6,0.1048335999999992,1.4294566000000017
7,86.96000000000001,0.11046849999999964,1.4386553999999983
8,87.53999999999999,0.10401849999999868,1.4441062000000002
9,87.91,0.10689660000000245,1.4191339999999997
10,88.09,0.08534050000000093,1.3911110999999998
11,88.44999999999999,0.09325399999999817,1.3843095000000005
12,88.53999999999999,0.11691809999999947,1.4129950999999998
13,88.72,0.08551939999999902,1.3890306000000017
14,88.75,0.086871900000002,1.3983711999999997
15,88.94999999999999,0.12084309999999832,1.431674600000001
16,88.92,0.08584809999999976,1.3846755999999978
17,88.87,0.1025197999999996,1.3999807000000004
18,89.35,0.0882562,1.3997472999999943
19,89.42999999999999,0.08668690000000367,1.3942405999999963
20,89.44,0.10311680000000223,1.4150149000000027
21,89.33,0.08963430000000017,1.390330200000001
22,89.57000000000001,0.15177759999999552,1.4613514999999992
23,89.52,0.0881204000000011,1.395467999999994
24,89.53999999999999,0.08798969999999429,1.4027186
25,89.57000000000001,0.13558570000000003,1.4394956999999948
26,89.69,0.08890219999999971,1.4256148000000053
27,89.66,0.10424549999999755,1.409058200000004
28,89.66,0.08728520000000373,1.3800409999999985
29,90.06,0.08893360000000428,1.4016556999999992
30,90.06,0.13245560000000012,1.4457312999999985
31,89.88000000000001,0.0912688000000017,1.3890631999999954
32,89.92999999999999,0.0887870000000035,1.3925872999999953
33,89.92999999999999,0.0866418999999965,1.3904558999999992
34,90.08,0.08790599999999671,1.3969684999999998
35,90.12,0.11712409999999807,1.419840200000003
36,90.42,0.11997109999999367,1.4236068000000017
37,90.36,0.11122600000000205,1.4154053999999974
38,90.22,0.0870225999999974,1.3920896999999997
39,90.38000000000001,0.0879556000000008,1.3945837000000054
40,90.42999999999999,0.12554719999999975,1.466663799999992
41,90.53,0.09026850000000763,1.3948946000000007
42,90.46,0.08745949999999425,1.406313499999996
43,90.45,0.15113550000000942,1.444541000000001
44,90.46,0.08723880000000861,1.405885699999999
45,90.48,0.08758550000000298,1.389127000000002
46,90.49000000000001,0.08839669999998989,1.386849099999992
47,90.36,0.17456889999999703,1.4753187999999966
48,90.22,0.0893384000000026,1.4246263
49,90.44,0.08975590000000011,1.3923013999999938
50,90.36999999999999,0.15613949999999477,1.4563756000000012
