round,accuracy,training_time,round_time
1,27.76,0.39551613200455904,3.0580673520453274
2,32.92,0.37741149589419365,2.8348381631076336
3,27.63,0.357784102903679,2.8725681209471077
4,34.96,0.38071416900493205,2.8347863601520658
5,43.87,0.4586962410248816,2.9165447019040585
6,31.55,0.34403301402926445,2.7903876691125333
7,51.53,0.37238507508300245,2.822267525130883
8,43.72,0.30879519297741354,2.7860797808971256
9,46.33,0.36485852813348174,2.8058962491340935
10,60.019999999999996,0.3636949281208217,2.820432350039482
11,28.79,0.38861318002454937,2.832065836060792
12,50.33,0.37624938995577395,2.8317266821395606
13,48.25,0.29521033400669694,2.7573139970190823
14,37.29,0.29723803396336734,2.769932901021093
15,52.86,0.37162961694411933,2.834982678061351
16,39.25,0.3135587440337986,2.7915633630473167
17,64.16,0.36079222802072763,2.835277712903917
18,58.10999999999999,0.2945734749082476,2.7647813910152763
19,61.019999999999996,0.3134221318177879,2.782255206955597
20,61.5,0.3534721489995718,2.8203542320989072
21,61.77,0.36345400800928473,2.926323242019862
22,59.81999999999999,0.29925286606885493,2.7781018300447613
23,38.53,0.3085183131042868,2.7745403710287064
24,24.58,0.39025187003426254,2.841771400999278
25,54.08,0.30105707701295614,2.7633794320281595
26,48.91,0.3020515269599855,2.7555531777907163
27,56.879999999999995,0.3091487109195441,2.763242492917925
28,45.56,0.29884515004232526,2.7775329381693155
29,46.54,0.30033572809770703,2.762673791963607
30,49.230000000000004,0.3629963400308043,2.827810770832002
31,54.39000000000001,0.3695305979344994,2.825376173015684
32,63.43,0.30712438211776316,2.7722447430714965
33,63.07000000000001,0.37766253598965704,2.8133907162118703
34,67.51,0.35007066489197314,2.7896220409311354
35,72.13000000000001,0.3037456199526787,2.7828443441540003
36,70.12,0.296860913047567,2.781210791086778
37,67.36999999999999,0.3130528999026865,2.790439852979034
38,66.53,0.3388508730567992,2.8097947540227324
39,68.47999999999999,0.3096824858803302,2.7855562609620392
40,69.51,0.2997390821110457,2.776372062973678
41,50.39,0.301658792886883,2.8381854810286313
42,51.12,0.354117623064667,2.8142211029771715
43,61.870000000000005,0.29623877396807075,2.7571857180446386
44,68.47,0.3174124408978969,2.7875393889844418
45,52.38,0.31136478390544653,2.7764333500526845
46,70.17999999999999,0.2922334880568087,2.757511160103604
47,67.78999999999999,0.3163468160200864,2.777375374920666
48,68.74,0.29370596492663026,2.755160864908248
49,70.88,0.31291107297874987,2.775813889922574
50,65.73,0.29273473797366023,2.7662914579268545
