round,accuracy,training_time,round_time
1,12.030000000000001,1.2517313999999988,3.283888000000001
2,18.14,1.2205075,3.2134075999999983
3,19.650000000000002,0.6360939000000005,2.5826791
4,17.580000000000002,1.1038229999999984,3.0884175999999997
5,11.91,1.133635100000003,3.0689446999999994
6,9.69,0.8209680999999982,2.8666750999999984
7,14.34,0.9936100000000003,3.0711912000000012
8,11.44,1.009723900000001,2.9555561999999966
9,12.520000000000001,1.0108034000000004,2.9549358999999953
10,20.23,0.6762654999999995,2.5801633999999964
11,27.83,0.8269179999999992,2.764486500000004
12,13.54,1.1103470999999985,3.079197299999997
13,32.37,0.7269694000000015,2.664348099999998
14,26.21,0.8652986000000027,2.8089100999999985
15,20.02,1.0044071000000017,2.906920899999996
16,25.77,1.2297702999999984,3.2024126999999964
17,24.7,0.9624048000000016,2.8681629999999956
18,29.07,1.056485600000002,3.1342236999999997
19,39.24,0.9013168000000036,2.9114820000000066
20,41.42,0.7711785999999989,2.7038067000000012
21,25.45,0.8547743000000025,2.848720500000013
22,49.21,1.0596517000000034,3.0096056000000004
23,31.619999999999997,0.9501642000000032,2.8929676000000057
24,44.12,0.7899099999999919,2.7385195999999894
25,26.97,1.1598663000000045,3.1282746999999915
26,28.93,1.1606342999999981,3.1252128
27,53.790000000000006,0.7538591999999937,2.6932680999999974
28,54.22,0.591518899999997,2.53833809999999
29,35.46,0.8369088000000033,2.7506223999999975
30,54.269999999999996,1.1638642000000061,3.050912800000006
31,56.120000000000005,0.8346154999999982,2.8432327999999956
32,32.129999999999995,0.8730606999999964,2.8095088999999973
33,37.169999999999995,1.2966796999999985,3.187073599999991
34,52.04,0.9976937999999933,2.9622056999999984
35,35.56,0.9864848999999936,2.885575899999992
36,38.73,0.8488921000000005,2.7719451000000106
37,55.45,0.8538327999999922,2.7519928000000107
38,45.5,0.9188890000000072,2.861366799999999
39,38.95,0.7680489000000108,2.750840800000006
40,57.620000000000005,0.856509200000005,2.7835930000000104
41,52.480000000000004,0.9769839000000076,2.9147695999999996
42,45.85,1.353340700000004,3.2245171999999798
43,57.58,0.9229687000000126,2.865385500000002
44,62.72,0.9350713999999982,2.8606722000000104
45,64.62,1.0120862999999929,3.0214508999999907
46,52.86,0.7241994000000034,2.6810746000000165
47,64.84,0.754678599999977,2.6862318000000016
48,53.44,0.9901788999999894,2.874361599999986
49,67.17999999999999,1.047999300000015,3.013845500000002
50,44.73,0.7540398999999809,2.6618015999999898
