round,accuracy,training_time,round_time,loss
1,52.01,0.370399299999999,2.178006400000001,2.1742208689451217
2,50.63999999999999,1.312066699999999,3.8132009,2.5729847705364226
3,65.02,0.2681862000000006,2.0021515999999977,1.64790522813797
4,69.53,0.37064450000000093,2.050721899999999,1.1981107391417027
5,73.17,0.2756830999999984,1.987666700000002,1.1802280855178833
6,73.11999999999999,0.43743089999999896,2.0852287999999994,1.0811408819258213
7,73.82,0.7142146000000018,2.3357386000000027,1.151277752518654
8,66.85,0.4003048000000007,2.061598499999999,2.4508071297407152
9,73.94,0.7085028000000015,2.415398299999996,1.07830352216959
10,70.89999999999999,0.5699864999999988,2.236880399999997,1.0838879506289958
11,70.61,0.536290600000001,2.1775071999999938,1.0980773994326591
12,73.45,0.6094188000000003,2.226874500000001,1.164566185772419
13,75.48,0.3432662000000022,2.031217699999999,0.8394292668998241
14,78.33,0.3887726000000029,1.9750374999999991,0.7520162401348353
15,71.65,0.29852029999999985,1.8962647999999973,1.0027455808222294
16,76.61,0.26076659999999663,1.8877984000000012,0.7716364324092865
17,73.8,0.30471280000000434,1.922013800000002,1.0161772371828557
18,76.24,0.262584099999998,1.8609261000000004,0.8171165499091149
19,73.46000000000001,0.4877631999999963,2.1013696999999993,1.0114363998174667
20,73.46000000000001,0.8827841999999961,2.8707009000000028,0.9004899816215038
21,73.94,0.25720989999999944,2.0313553000000013,1.0672041167318822
22,71.49,0.421194799999995,2.0352425000000025,1.1388232037425041
23,73.35000000000001,0.39556579999999997,1.9995489000000006,1.0291508926451207
24,72.22,0.2582737000000037,1.9166874999999948,1.1155095578730105
25,75.22,0.3099525000000014,1.9258928999999938,0.8902152505517006
26,75.35,0.6276073000000011,2.310146400000008,0.855017379373312
27,76.47,0.3182702999999947,1.9554048000000108,0.9452588519454003
28,77.16,0.33164899999999875,2.018214400000005,0.8385334095358848
29,77.14999999999999,0.31883349999999666,1.9190035999999964,0.8162485857307911
30,73.86,0.3323662999999897,1.9324433000000028,0.9603396983444691
31,78.01,0.47389040000000193,2.093829200000002,0.8027707876265049
32,77.28,0.27876090000000886,1.8838693000000006,0.7861399713158608
33,74.11999999999999,0.3966682000000077,2.0905479999999983,0.9270740506052971
34,76.31,0.5822683999999896,2.2235787999999985,0.8273504486680031
35,77.86,0.29288819999999305,1.8893305999999939,0.7663197210431099
36,72.42,0.31251070000000425,1.959278900000001,1.1674871034920216
37,76.25,0.3081162000000006,1.904284600000011,0.8310348086059094
38,78.44,0.290440899999993,1.8861723999999924,0.7539406428486108
39,76.33,0.430054300000009,2.015722999999994,0.8755871909856796
40,76.83,0.2503643000000011,1.8533271000000013,0.816016329228878
41,77.16,0.29971039999999505,2.074026400000008,0.8344031409919261
42,77.17,0.7288470000000018,2.518461500000001,0.8067898611724377
43,73.97,0.41477729999999724,2.1125320000000016,0.982069907784462
44,74.52,0.344662900000003,1.92579529999999,0.9549146696925164
45,73.28,0.35384530000000325,1.9477700999999996,0.9987100078165532
46,75.5,0.30255900000000224,1.9212306000000012,0.8912939812242985
47,73.42,0.4007973000000078,2.0520999000000018,0.9907132388651371
48,75.37,0.5056628000000103,2.1186059000000057,0.9475856547057628
49,76.47,0.6871538000000044,2.313780300000005,0.838702897131443
50,78.06,0.22255549999999857,1.8448642999999976,0.7941235100477934
