round,accuracy,training_time,round_time,loss
1,51.800000000000004,0.29183740000000036,1.9977809000000004,1.979139107465744
2,65.21000000000001,0.41634810000000044,2.0518251999999997,1.0337018504738809
3,67.82000000000001,0.27433629999999987,1.8690007000000008,1.2820715776085854
4,79.45,0.1777469000000007,1.7933562999999992,0.6001204749196768
5,76.28,0.2885200000000019,1.8936604999999993,0.7482915430516005
6,76.03,0.2974708000000028,1.9162555000000019,0.8499852287769317
7,74.56,0.2773551000000012,1.8850808999999984,0.98979308642447
8,86.05000000000001,0.17100539999999853,1.7967531,0.4808510652277619
9,86.82,0.23827849999999984,1.9098959000000022,0.4512107351701707
10,80.44,0.1899146000000016,1.7900203999999995,0.6500119721516967
11,86.57000000000001,0.24953860000000105,1.8566065999999992,0.481331868711859
12,86.08,0.2685567000000013,1.8549334000000002,0.5039393513463437
13,79.96,0.3977577999999973,1.9698759999999993,0.6924826662242413
14,87.2,0.1454895000000036,1.8194664999999972,0.47286698231007906
15,84.55,0.19789949999999834,1.8149516000000006,0.5536645823158324
16,82.16,0.20842400000000083,1.8174305999999945,0.6396102952398359
17,86.56,0.3814022000000037,1.9794806000000023,0.507882365649566
18,84.95,0.25453730000000263,1.8580789999999965,0.5644497439451516
19,87.07000000000001,0.2292248999999984,1.8451711999999958,0.48423909991979597
20,85.44,0.2454520999999943,1.847260200000001,0.5468383193947375
21,88.07000000000001,0.3214967999999985,1.9065881000000005,0.4569483962049708
22,85.19,0.37239540000000204,1.9907534000000027,0.5469353106617928
23,85.27,0.18162489999999565,1.7993699999999961,0.5516316524869762
24,86.61999999999999,0.3301456000000016,1.995209200000005,0.5125628009997308
25,87.68,0.18436420000000453,1.7761899999999997,0.4704077753378078
26,88.29,0.30669960000000174,1.9915741000000011,0.4488816706603393
27,87.33999999999999,0.21793250000000342,1.8030536999999995,0.47066703635035084
28,87.53999999999999,0.15976159999999595,1.7724103000000042,0.4770202741678804
29,86.66,0.36210350000000346,1.9891977999999995,0.5009803705476225
30,88.26,0.4272539999999978,2.041987599999999,0.4453957292367704
31,88.44999999999999,0.27494370000000856,1.8693446000000051,0.4494920526165515
32,87.39,0.3124414000000115,1.9367277000000058,0.4805757826869376
33,88.18,0.2604914000000065,1.8538606000000044,0.4592191823432222
34,86.77,0.29453579999999135,1.8776623000000114,0.5019893919024616
35,87.76,0.1966965000000016,1.8157747000000057,0.46765125744044783
36,88.64999999999999,0.2755672000000118,1.8657723999999973,0.4432575846463442
37,87.92999999999999,0.19488699999999426,1.7755980999999963,0.46266532041830943
38,87.76,0.3147493999999966,1.9040034999999875,0.46436551344115284
39,88.38000000000001,0.19293240000000367,1.7934171999999933,0.44780127504374834
40,85.91,0.17317330000000197,1.7882760000000104,0.5254120627325028
41,88.59,0.34846929999999077,1.996374099999997,0.44162073174724353
42,88.66000000000001,0.22756010000000515,1.8213613000000066,0.44251051450148227
43,86.99,0.1967032999999958,1.8531606000000096,0.4936228124052286
44,87.83999999999999,0.20636310000000435,1.823136500000004,0.4711365012393799
45,88.56,0.21760550000000478,1.8593790000000041,0.44925146057736126
46,88.3,0.21428419999999448,1.8180058000000088,0.4558680782094598
47,88.77000000000001,0.4457193000000075,2.0643101,0.44214647670043633
48,88.48,0.31475949999999386,2.365493299999997,0.4555741477641277
49,88.94,0.41354690000000005,2.0422585000000026,0.44231025740271435
50,88.22,0.23476330000001155,1.8427271000000047,0.4637999280099757
51,87.94,0.49523449999999514,2.1567864000000014,0.4683471368229948
52,88.07000000000001,0.30160279999999773,1.8967872000000057,0.47493189946282655
53,88.6,0.140416799999997,1.7408123999999958,0.4518133613327518
54,88.11,0.44098130000000424,2.0745442999999995,0.4681391900521703
55,87.76,0.253407100000004,1.878131400000001,0.48012609109748156
56,87.58,0.3791181999999935,1.9563533999999976,0.4875877684773877
57,87.28,0.33078170000000284,1.9483575000000002,0.49722864041104914
58,83.67,0.26672939999998846,1.856088200000002,0.6312262127548456
59,82.03,0.23329679999999087,1.8585707000000014,0.7035542646795512
60,80.86,0.23901020000000983,1.8283915999999891,0.7555370262637734
61,78.58000000000001,0.2661458000000039,1.8589769000000018,0.8667380192130804
62,78.0,0.26928130000000294,1.9026705000000135,0.9160744612663985
63,88.52,0.29821920000000546,1.9113819000000092,0.4621544279996306
64,86.06,0.20717960000001767,1.7993306000000189,0.5447800639970228
65,84.36,0.2840003999999965,2.064622400000019,0.6297019664943219
66,87.7,0.3021780999999919,16.894371000000007,0.4864263806422241
67,88.07000000000001,0.49267369999998323,2.691223899999983,0.47624375961953774
68,87.96000000000001,0.29051139999998554,2.185220700000002,0.48361774425953624
69,88.66000000000001,0.5156912999999861,2.735965499999992,0.459266345188953
70,88.28,0.2792201999999975,2.018404899999979,0.4802877050475217
71,87.18,0.3422851999999921,2.168973099999988,0.5200604651821777
72,88.63,0.3073186000000021,2.118976400000008,0.47345890243304894
73,87.5,0.22774390000000722,1.8651801999999975,0.5125857186783105
74,88.14,0.2782372000000066,1.8642187000000092,0.4883413490280509
75,89.13,0.19627629999999385,1.7531193000000087,0.4568148598447442
76,88.23,0.24555169999999293,1.8181862000000137,0.4875742393359542
77,88.58,0.24723889999998505,1.8239485999999943,0.46552616499364374
78,88.14,0.4813963000000001,3.402490300000011,0.4860760661656968
79,88.69,0.42574500000000626,2.394031900000016,0.47347829344915227
80,87.76,0.5033527999999876,2.1983511999999905,0.5043656399287283
