round,accuracy,training_time,round_time
1,66.31,0.3093327358365059,2.9965607901103795
2,69.97,0.36426783399656415,2.904508227016777
3,73.14,0.35774391307495534,2.9430633618030697
4,75.3,0.39023174112662673,3.3576075970195234
5,76.23,0.40840044897049665,2.90726733696647
6,76.97,0.37320576794445515,2.859708109172061
7,77.61,0.3418232030235231,2.8803824849892408
8,78.45,0.3552186999004334,2.8657891259063035
9,78.45,0.3199021969921887,2.855866097845137
10,79.01,0.2925368018914014,2.8148937611840665
11,79.24,0.3263415480032563,2.8404941391199827
12,79.35,0.33326340187340975,2.8768157500308007
13,79.80000000000001,0.2979974430054426,2.828691879985854
14,79.95,0.3120450349524617,2.8252915129996836
15,80.17999999999999,0.29018027521669865,2.8075323309749365
16,80.22,0.30905443290248513,2.8315602648071945
17,80.36,0.2941420681308955,2.8321590761188418
18,80.52,0.28428444103337824,3.269752471940592
19,80.17,0.2873030591290444,3.2693873681128025
20,80.58,0.30860620993189514,3.3044590821955353
21,80.76,0.29309780593030155,2.904288989957422
22,80.54,0.32223049318417907,2.8614049130119383
23,80.78,0.31487556314095855,2.8386093541048467
24,81.0,0.31511991703882813,2.83731352398172
25,80.85,0.3186206070240587,2.8480576258152723
26,81.03,0.2979431189596653,2.8553123949095607
27,80.80000000000001,0.3371019170153886,2.8793143129441887
28,81.25,0.2983300380874425,2.8308337859343737
29,81.15,0.30309779290109873,2.813975092023611
30,81.21000000000001,0.3573947709519416,2.8856691259425133
31,81.3,0.2963057109154761,2.815199341159314
32,81.55,0.27643804089166224,2.807456786977127
33,81.38,0.2859353239182383,2.8199896661099046
34,81.39,0.29255884187296033,2.8332501309923828
35,81.0,0.3394413150381297,3.2935321170371026
36,81.65,0.35428535798564553,2.876698048086837
37,81.73,0.28272975818254054,2.7982566258870065
38,81.64,0.3026564090978354,2.818480273010209
39,82.07,0.29830042785033584,3.2524542349856347
40,81.75,0.3023779399227351,2.8132738310378045
41,82.03,0.28820317704230547,2.882012507179752
42,82.03,0.29382265196181834,2.820875323144719
43,80.88,0.2833148860372603,2.795333258109167
44,82.12,0.3061420212034136,2.796213536988944
45,82.07,0.28437286987900734,2.7964437168557197
46,81.83,0.2931627039797604,3.2385835649911314
47,81.84,0.28769567306153476,3.2187160728499293
48,81.89999999999999,0.29020679113455117,3.2506065010093153
49,81.86,0.281893476145342,3.2472347950097173
50,81.56,0.27554813609458506,2.7979294930119067
