round,accuracy,training_time,round_time,loss
1,13.639999999999999,1.7081801999999993,4.617894900000001,2.4422824108600616
2,15.28,1.8876592999999993,4.100402599999999,6.545934557914734
3,10.09,1.9716483999999994,4.456425100000001,3.8061461102962495
4,11.35,1.9691229000000021,4.311617299999998,2.3041905438899994
5,9.58,2.1365732999999985,4.4167103999999995,2.3050428092479707
6,9.87,1.9734216999999958,4.178460399999999,2.3187094855308534
7,9.74,1.7050450000000055,4.014961800000002,8.306218509674073
8,9.82,2.2021092999999965,4.6426978000000005,2.3614577746391294
9,9.82,1.8267260000000007,4.0869474,2.404808279275894
10,9.82,1.863579399999999,4.1948395000000005,2.423195776939392
11,9.82,2.220824300000004,4.4445689,2.383703393936157
12,10.280000000000001,2.347381899999995,4.644857600000002,2.3648814034461973
13,11.14,2.0489710000000017,4.349804300000002,2.9978887128829954
14,9.58,1.7788994999999943,4.0454586000000035,5.2780629777908326
15,9.82,1.9313517999999874,4.222485500000005,2.333558099269867
16,9.82,1.8635771000000005,4.232988400000011,2.3490240275859833
17,9.82,2.056897599999999,4.3338740999999885,2.3578740060329437
18,9.82,1.904682500000007,4.222574100000003,2.367614347934723
19,9.82,1.988066399999994,4.565582499999991,2.3619176888465883
20,9.82,1.9245374000000055,4.232946400000003,2.360060770511627
21,9.82,1.829416699999996,4.187084899999988,2.36808064699173
22,9.8,1.906608999999989,4.207451000000006,2.6248404479026792
23,14.67,2.078716799999995,4.7934269,2.3677916872501372
24,9.74,2.221411599999996,4.481148199999993,2.3128040516376496
25,9.74,2.1703517999999917,4.456468599999994,2.353866490125656
26,10.280000000000001,1.9964334000000008,4.3085537000000045,4.041046676635742
27,9.82,2.0923172000000108,4.475413499999988,2.8979013347625733
28,15.39,2.1350987000000003,4.528982500000012,2.3538733172416686
