round,accuracy,training_time,round_time
1,10.0,6.3953808539081365,19.953543887939304
2,10.0,5.921445986023173,19.185433461098
3,10.0,6.080772661138326,19.19656460895203
4,10.0,6.342921212082729,19.741750568849966
5,10.0,6.37271265196614,19.57736241281964
6,10.05,5.676846414105967,19.540695636998862
7,13.669999999999998,5.891101476037875,17.71315527288243
8,10.0,5.965983846923336,18.003730160882697
9,11.42,5.974918637890369,18.32449225592427
10,10.85,5.877587758935988,17.024927361868322
11,13.54,5.844180351821706,16.866750583983958
12,12.32,6.3514925059862435,17.71513965097256
13,10.0,5.813585435971618,17.051638999953866
14,10.0,5.83320915303193,17.01724611595273
15,11.0,5.969014992937446,17.10685338708572
16,10.16,6.099953548051417,17.116557276109233
17,10.440000000000001,6.111032743006945,17.209566642995924
18,10.0,5.911896839970723,17.084119779989123
19,10.0,5.954934628913179,17.133369338931516
20,10.0,5.917736436007544,17.202156803105026
21,10.0,5.8230063850060105,17.081545329885557
22,10.5,5.782801199005917,17.14400940318592
23,10.16,6.014278757851571,17.06908593699336
24,10.0,5.880726926960051,17.106245537055656
25,13.77,5.8152052720543,16.984580379910767
26,10.0,5.800704293185845,17.168569304049015
27,10.0,6.224577275104821,17.34656278300099
28,10.0,5.932728533865884,16.99105582595803
29,10.0,5.794887233991176,17.04927088902332
30,11.37,5.913858512183651,17.277260534930974
31,10.16,5.93269649380818,17.12928466894664
32,15.5,6.015081107150763,17.395084069110453
33,11.63,6.211265528108925,17.766833611065522
34,19.0,6.199227575911209,18.092513870913535
35,10.0,5.878794257063419,17.144914769101888
36,10.0,5.877458673901856,17.10193380410783
37,10.0,5.84847606299445,16.973567254142836
38,10.0,6.56135391886346,18.278247630922124
39,10.0,5.747378933010623,17.056391012854874
40,10.0,6.33515005512163,18.34348722710274
41,10.0,5.858044878114015,18.015426611993462
42,10.0,6.080824414035305,17.324795613065362
43,10.0,5.950433833990246,17.081857308978215
44,12.44,6.2677145570050925,17.240825389046222
45,10.0,6.106198522029445,17.264374612132087
46,10.0,5.929116987856105,17.086535048903897
47,10.0,6.013288129121065,17.428354104049504
48,13.200000000000001,6.208789540221915,17.975514736026525
49,10.190000000000001,6.231048499932513,17.26005998090841
50,10.0,5.904394366079941,16.87987367203459
