round,accuracy,training_time,round_time
1,63.949999999999996,0.23769990000000085,1.7596430000000005
2,36.480000000000004,0.17968269999999897,1.6107773000000005
3,40.37,0.18385619999999925,1.5814245000000007
4,54.949999999999996,0.24009210000000003,1.6261859999999988
5,70.95,0.2116933999999997,1.5996168000000033
6,41.72,0.15670479999999998,1.6584200000000031
7,42.11,0.24562319999999715,1.651586899999998
8,48.8,0.5462565999999995,1.9719826000000005
9,62.38,0.18180750000000145,1.8116434999999989
10,70.28,0.11478099999999714,1.5169679999999985
11,65.28,0.23220720000000128,1.6527339000000012
12,64.44,0.2450671999999976,1.855209600000002
13,72.25,0.2769484999999996,1.9489067999999996
14,72.96000000000001,0.15225149999999843,1.543986199999999
15,72.45,0.17374279999999942,1.6904764000000014
16,69.64,0.2156064999999998,1.607486999999999
17,72.32,0.36034959999999927,1.793872499999999
18,69.21000000000001,0.2813966000000008,1.6836762999999948
19,71.8,0.18691499999999905,1.6093338000000017
20,74.8,0.31561880000000286,1.7389305999999962
21,86.96000000000001,0.19221650000000068,1.6190560999999946
22,83.04,0.1784903,1.7569169000000002
23,80.64,0.21141599999999983,1.7075822999999986
24,82.67999999999999,0.19358830000000182,1.5923979999999958
25,80.33,0.2330925999999991,1.658630500000001
26,76.6,0.20246639999999871,1.6680825999999982
27,79.73,0.22380890000000164,1.646203100000001
28,81.37,0.18512249999999852,1.5927038000000024
29,75.08,0.18505710000000164,1.5964189000000033
30,79.14,0.16734890000000036,1.572603199999996
31,75.7,0.18547650000000004,1.593306399999996
32,75.37,0.2270343000000068,1.7774145000000061
33,68.92,0.23843709999999874,1.8803204999999963
34,78.25,0.15943370000000812,1.5712711999999982
35,77.45,0.18037030000000698,1.6343267999999966
36,78.82000000000001,0.2619392000000005,1.6807525000000112
37,81.39,0.12165050000000122,1.5446426999999971
38,73.38,0.20246480000000133,1.6008229000000114
39,73.83999999999999,0.1663274999999942,1.5630607999999881
40,80.42,0.2809987999999919,1.679687400000006
41,80.04,0.13747800000000154,1.5644592999999958
42,75.67,0.22987030000000175,1.6354457999999994
43,75.7,0.2476231999999925,1.610071099999999
44,77.25,0.14108850000000928,1.7592722999999921
45,74.88,0.16604689999999778,1.7244618999999943
46,78.38000000000001,0.1351867999999996,1.5276939999999968
47,80.17999999999999,0.26292990000000316,1.6536703999999958
48,79.51,0.30639479999999253,1.7202364999999986
49,87.94999999999999,0.1251046999999943,1.5077194999999932
50,87.14,0.1948515999999927,1.5966747000000083
51,87.19,0.1599054999999936,1.7025722000000059
52,84.56,0.1533378999999968,1.5386062000000038
53,82.58,0.1613188999999977,1.584674199999995
54,80.82000000000001,0.20869150000000047,1.9488678999999962
55,87.03,0.20715149999999483,1.6354379999999935
56,88.02,0.15324920000000475,1.588827600000002
57,79.31,0.18993110000000968,1.603890800000002
58,85.84,0.23216060000000027,1.6652916999999974
59,84.28999999999999,0.1665253999999976,1.5680613999999906
60,82.08,0.19861029999999857,1.6210123000000038
61,86.61999999999999,0.1832177999999942,1.6174469999999985
62,83.89,0.18311090000000263,1.5900937000000113
63,80.4,0.17989930000000243,1.588809000000012
64,84.61999999999999,0.17503700000000322,1.5482811000000112
65,83.89999999999999,0.17638250000000255,1.5688103999999896
66,87.46000000000001,0.20599180000000672,1.665308600000003
67,85.15,0.19023970000000645,1.5908919000000026
68,84.11999999999999,0.20617050000001313,1.6126067999999947
69,86.58,0.23681709999999612,1.6398781999999983
70,86.99,0.1279728000000091,1.6028637999999944
71,83.94,0.23902220000000796,1.6177239999999955
72,77.19,0.1441119999999927,1.745254100000011
73,82.35,0.1609708000000012,1.557312699999983
74,83.61,0.16886599999997998,1.5844707999999912
75,87.61,0.13583440000002156,1.5278875999999855
76,87.64,0.4141347000000053,1.7795096000000115
77,88.47,0.26138950000000705,1.6443510999999944
78,85.36,0.19014440000000832,1.5706869999999924
79,80.73,0.24042850000000726,1.7289075999999852
80,84.36,0.23125830000000747,1.587327700000003
