round,accuracy,training_time,round_time
1,9.719999999999999,0.264877838002576,3.530898971002898
2,13.700000000000001,0.25453185100195697,3.239074629993411
3,14.93,0.2480817389950971,3.223171174999152
4,9.8,0.2392241039997316,3.2185522450017743
5,8.92,0.24376697499974398,3.22149947899743
6,14.899999999999999,0.2531253060005838,3.2275907779985573
7,16.85,0.23855167900183005,3.22030576600082
8,16.36,0.2586854840046726,3.249041433002276
9,17.29,0.24054447100206744,3.2037455389945535
10,15.260000000000002,0.2643828969958122,3.222838067995326
11,16.2,0.23378892499749782,3.180775229993742
12,12.540000000000001,0.2309488590035471,3.183508668997092
13,17.68,0.2350832910015015,3.218362695995893
14,9.74,0.23870388499926776,3.20012800800032
15,19.72,0.23137319999659667,3.1838304650009377
16,9.74,0.24330457000178285,3.3095701889978955
17,10.09,0.2392748370039044,3.211248521001835
18,10.09,0.27631501800351543,3.2172935049966327
19,10.09,0.2950405480005429,3.2395925519958837
20,29.26,0.24801195599866332,3.2187186980008846
21,10.13,0.23975823900400428,3.2228237939998507
22,15.950000000000001,0.29386632300156634,3.2568116699985694
23,10.31,0.2831424239993794,3.2922054040027433
24,18.85,0.2511391929947422,3.218167822000396
25,22.41,0.2567027050026809,3.1903211419994477
26,23.25,0.2835739310030476,3.235150086999056
27,17.52,0.24306620900460985,3.204668179998407
28,22.0,0.23306099200272,3.182274127997516
29,18.08,0.31896972500544507,3.2758876540028723
30,19.84,0.2963583890013979,3.2497712279946427
31,19.38,0.27150435899966396,3.2283315640015644
32,19.73,0.28649889799999073,3.220354851000593
33,38.78,0.3430298090024735,3.2823673710008734
34,19.74,0.2345483739991323,3.278597536002053
35,29.959999999999997,0.23273318599967752,3.194125858004554
36,30.48,0.30642243399779545,3.2483554770005867
37,41.02,0.29600116099754814,3.2519142419987475
38,25.81,0.27030896799988113,3.2412093179955264
39,30.73,0.2480174590018578,3.1994871060014702
40,17.41,0.26073896500020055,3.253939939997508
41,19.509999999999998,0.3087516079976922,3.2644807059987215
42,31.66,0.23311504800221883,3.2092057910049334
43,49.3,0.23285060100170085,3.206361217999074
44,38.24,0.27418683800351573,3.2117215269972803
45,58.32000000000001,0.23682872299832525,3.190228746003413
46,44.440000000000005,0.27621037700009765,3.2355589009966934
47,55.63,0.3247780769961537,3.2963045689975843
48,49.39,0.2786187720048474,3.2532121809999808
49,25.35,0.2824507280020043,3.2816700559997116
50,38.89,0.24911056100245332,3.2255706140058464
51,43.45,0.2560381920047803,3.2564621939964127
52,32.12,0.22607760300161317,3.1773911510026664
53,44.25,0.2373483990013483,3.238710227997217
54,37.940000000000005,0.251306583006226,3.3204351299937116
55,55.35,0.2464739350034506,3.226752424998267
56,47.620000000000005,0.2887377609949908,3.224006273005216
57,45.56,0.26196694299869705,3.230240937999042
58,57.99999999999999,0.22306586400372908,3.219849216999137
59,37.16,0.2867902680009138,3.2463535470014904
60,33.32,0.2816689219980617,3.221353843000543
61,41.3,0.3037551390007138,3.245035040003131
62,50.46000000000001,0.22719807000248693,3.1761532340024132
63,64.4,0.2834687220019987,3.223445158000686
64,58.32000000000001,0.23876164400280686,3.1788223420007853
65,56.57,0.3281031099977554,3.2512589620018844
66,48.44,0.2750436520000221,3.2379317580052884
67,66.31,0.36099235100118676,3.3456334229995264
68,43.28,0.2814250000010361,3.234446783004387
69,66.21000000000001,0.23242632400069851,3.1994378220042563
70,68.43,0.26147003100049915,3.2282146400029887
71,78.94,0.27101722299994435,3.203415099000267
72,78.24,0.280595046999224,3.2145004299964057
73,65.31,0.2771307689981768,3.3250582670007134
74,63.55,0.24282721500640037,3.2239107440036605
75,68.24,0.23658207900007255,3.2322469939972507
76,56.35,0.23096760399494087,3.2176090639986796
77,69.83,0.293623365003441,3.2499942460053717
78,72.59,0.27485836100095185,3.2694728569986182
79,83.00999999999999,0.23187171899917303,3.2037036900001112
80,77.81,0.28911985000013374,3.3226648310010205
