round,accuracy,training_time,round_time,loss
1,14.87,1.9953576999999996,3.9604446000000006,2.2861111664772036
2,42.53,1.6622766000000002,3.7681797999999986,2.2478124785423277
3,34.01,1.723825699999999,4.1108765,2.118507721424103
4,50.49,1.9768444999999986,4.1716142000000005,1.5386546063423157
5,67.83,1.7038933999999983,3.913398000000001,1.0328925238549709
6,70.63000000000001,1.8868240999999983,4.237673999999998,0.8112239214777947
7,77.91,1.7788654000000008,4.126711,0.6491281107068062
8,84.28999999999999,1.8919064999999975,4.099175199999998,0.5024416673183442
9,87.47,1.5963842000000028,3.956390599999999,0.41581848650239406
10,87.63,1.8117564000000002,3.870285800000005,0.4427958073792979
11,89.53,1.7465487999999993,3.8336339000000024,0.4122751475882251
12,90.69,1.811238700000004,3.859674300000002,0.39430441024233004
13,90.78,1.8115473000000009,4.2374645000000015,0.3964845792314736
14,90.77,1.6700567999999976,3.977136900000005,0.3921677612894564
15,90.88000000000001,1.7483813999999995,4.111892100000006,0.3768011272966396
16,91.32000000000001,1.9846097000000071,4.418814799999993,0.3871047648368403
17,92.01,2.2345416,4.434887400000008,0.36990545918408313
18,93.0,1.7478629999999953,3.8614172000000053,0.3162474032422324
19,92.85,1.5546269000000024,3.6745870999999966,0.3347497684348491
20,92.78999999999999,1.6240087000000045,3.7749858000000103,0.3539767162439966
21,92.36999999999999,1.621948599999996,4.0322141999999985,0.4076330272798077
22,92.36,1.6155701999999934,3.847366600000001,0.4325969933711167
23,92.4,1.6997388000000058,3.8261961999999983,0.4343988608883228
24,92.42,1.7003433000000001,3.8032915000000003,0.43732549364693113
25,92.64,1.7996325000000013,3.983288399999992,0.4347083151040351
26,92.73,1.9841428999999948,4.174124500000005,0.4370221604818289
27,92.96,1.876345900000004,3.9995303000000035,0.42371098100134985
28,93.05,2.3879307999999924,4.703968099999997,0.4223082624812651
29,92.72,1.6151006000000052,3.8907735999999886,0.44260918815631156
30,92.33,2.0004540999999847,4.374687799999975,0.46964560056730986
31,92.36999999999999,2.149722299999979,4.376201100000003,0.4695800117477484
32,92.71000000000001,1.6705381999999815,4.039472100000012,0.4445483536524262
33,92.66,1.9797473000000139,4.26068029999999,0.4368292622982699
34,92.7,1.6842915000000005,3.983171999999996,0.43814317983933504
35,92.65,1.6072058000000027,3.913355100000018,0.44408838007744633
36,92.97,1.9859728999999788,4.3022106000000235,0.4302224305744221
37,93.01,1.92163690000001,4.255866400000002,0.43090013901553903
38,92.92,1.8649810000000002,4.293014400000004,0.4350970624576439
39,92.73,1.6681511999999827,3.9041381000000115,0.4483759505231501
40,92.64,1.8622622000000035,4.141611699999999,0.4521399258839483
41,92.74,1.9910639000000003,4.279852700000021,0.4489829828724578
42,92.83,1.8469364000000041,4.0496737,0.45577534500823275
43,92.9,2.105829,4.221940799999999,0.4508238753365731
44,92.97999999999999,1.8120873000000017,3.9635669999999834,0.4414884483732294
45,92.93,1.6168022999999891,3.8120806999999957,0.44729979961770366
46,93.0,1.6527260000000012,4.034551499999992,0.4473680804557989
47,93.07,2.534798099999989,4.664820999999989,0.4458968008676311
48,92.88,1.596260099999995,3.7738965000000064,0.4571905417729249
49,92.83,1.6854663999999957,4.097504999999984,0.46593714506211653
50,92.65,2.108630500000004,4.380809400000004,0.4673242296231092
