round,accuracy,training_time,round_time,loss
1,10.0,4.1018987,6.243059999999998,2.863230799436569
2,10.08,2.9178300000000004,5.154096600000003,2.343697406053543
3,19.89,3.016521300000001,5.2739096,2.2073290228843687
4,20.4,3.2984753999999974,5.529352900000003,2.2288596552610396
5,19.950000000000003,3.070059500000003,5.307498299999999,2.473692515492439
6,31.53,3.0136769,5.328078999999995,2.4625588488578796
7,33.019999999999996,3.2066310000000016,5.404669200000001,2.371257894039154
8,34.39,3.4379431999999994,5.731510399999998,2.271007205247879
9,31.75,3.0371060000000014,5.249380800000004,1.8546857798099519
10,43.38,3.8869135999999997,6.143767400000009,1.793890569806099
11,41.54,3.656841,5.925614899999999,1.5907983607053757
12,41.27,3.0361666000000014,5.31342699999999,1.6914233213663101
13,53.879999999999995,2.9339107999999925,5.171159900000006,1.3225547298789024
14,47.760000000000005,3.0400114999999914,5.351806300000007,1.9976299875974655
15,45.83,3.3365194000000002,5.655473100000009,1.528882271051407
16,30.65,3.300621200000009,5.536695299999991,2.001852645277977
17,42.1,3.0734623000000028,5.403387600000002,1.5546580532193184
18,59.43000000000001,3.1893730999999974,5.456290699999997,1.4554533496499062
19,50.12,3.3721946000000003,5.5781709999999975,1.1848530340194703
20,59.91,3.0406275999999934,5.243044499999996,1.0269328126311301
21,63.42,3.0797040000000067,5.361806800000011,0.9798040527105332
22,59.84,3.0815595000000116,5.410067499999997,1.150431727170944
23,63.32,3.094914799999998,5.453893199999982,1.0701445391774178
24,68.97,3.308539699999983,5.591811300000018,0.8586410686373711
25,54.96,3.1890734000000123,5.4446153000000095,1.577568689286709
26,57.16,3.435828999999984,5.669759700000014,1.3768742203712463
27,68.37,3.8861837999999977,6.204022400000014,1.0727265676856041
28,66.12,3.8234616999999957,6.054536200000001,0.9457592660188675
29,70.39,2.957344599999999,5.173031699999996,0.8335702846944332
30,68.31,2.9771987000000024,5.201488900000015,0.9520793676376342
31,63.800000000000004,3.26607580000001,5.53687579999999,1.161667216718197
32,57.330000000000005,3.0356038000000183,5.367120999999997,1.3884439784288407
33,56.88999999999999,3.2213696000000027,5.563808499999993,1.5094552582502365
34,58.230000000000004,2.994726600000007,5.324674399999992,1.0628262150287628
35,64.35,2.9039940000000115,5.211738100000019,0.8706013268232345
36,58.730000000000004,3.0953562999999917,5.382612300000005,0.9234507721662522
37,69.84,3.0090591000000018,5.259557900000004,0.9708520339429378
38,67.31,3.203181100000023,5.483342399999998,0.830675737708807
39,55.779999999999994,3.1448728000000017,5.386108500000006,1.1706154233217239
40,74.66000000000001,2.9026610000000233,5.213893100000007,0.6612899519503117
41,61.61,3.1895497999999805,5.444533800000016,1.3489409953355789
42,52.44,3.485781199999991,5.732041800000019,1.4005736783146858
43,63.519999999999996,3.0273210000000006,5.30608620000001,0.9516270445287227
44,68.88,2.8424248999999975,5.154916900000018,1.0502874441444874
45,67.44,3.527655199999998,5.838966699999986,0.7667301173508168
46,74.26,3.3743349999999737,5.698538900000017,0.6727244056761265
47,61.45,3.6832008000000087,6.02192389999999,1.3392569831013679
48,66.55,3.350984799999992,5.6305467999999905,1.0751434907317161
49,69.93,3.25784010000001,5.570983200000001,0.8437928241491318
50,70.81,3.329076299999997,5.697484199999963,0.8140492312610149
