round,accuracy,training_time,round_time,loss
1,27.310000000000002,0.17507050000000035,2.8570267000000005,5.038443143367767
2,51.15,0.4461909999999989,2.217281400000001,2.0912564542889593
3,58.919999999999995,0.2454238999999987,1.8099966000000016,1.9698672631382943
4,57.38999999999999,0.26569730000000114,1.8364536999999999,2.25197709441185
5,61.199999999999996,0.325735599999998,1.948084399999999,2.103481209874153
6,70.42,0.349212399999999,1.9219812999999988,1.279366057664156
7,65.81,0.34160010000000085,1.964644700000001,1.5356646825373172
8,78.64999999999999,0.2037577000000006,1.9816654000000007,0.8118116968870163
9,76.92,0.28788199999999975,1.8515638999999986,0.8650663540139795
10,78.57,0.17726929999999896,1.6872330000000026,0.8127414773032069
11,82.17,0.2277686999999986,2.298976400000001,0.651160648893565
12,81.15,0.288491699999998,1.8649216999999965,0.6945684153959155
13,80.14,0.26544449999999387,1.8102501000000046,0.7393225941434503
14,81.12,0.30830939999999885,2.0318433999999996,0.7061731443554163
15,81.98,0.39146430000000265,1.9464556000000002,0.6158505864627659
16,76.75,0.2182649000000012,1.7100836000000044,0.84753173597157
17,76.13,0.24770009999999587,2.0410712999999987,0.8770703442394734
18,79.10000000000001,0.19549469999999758,1.7742521999999994,0.7571941746026277
19,81.55,0.3031070999999983,2.0618531999999945,0.6595574333332479
20,79.79,0.3383508000000006,1.9695788999999948,0.7216218847967685
21,81.12,0.39313419999999866,2.376521099999998,0.6573628530465067
22,81.88,0.3799336000000011,2.0597627000000003,0.6264107985422015
23,82.64,0.35391340000000326,2.217427100000002,0.609652550406754
24,83.31,0.27785179999999343,2.0215458000000055,0.5976879918389022
25,78.71000000000001,0.18414110000000505,1.8803690999999958,0.7590402473881841
26,81.69999999999999,0.2334978000000021,1.8368103999999974,0.6217327338270843
27,75.73,0.19121299999999763,1.746154600000004,0.8933401470631361
28,81.41000000000001,0.2438475000000011,1.8079262000000114,0.6486361073516309
29,82.52000000000001,0.2910770999999954,1.8584862000000015,0.6103088282048702
30,82.59,0.17954399999999282,1.7659438999999963,0.6065805840678513
31,81.0,0.4473428999999953,2.2358349000000004,0.6458869387209415
32,81.08,0.29955049999999517,1.9721638999999982,0.6788372077047825
33,82.96,0.43435759999999846,2.0587541000000016,0.5994734644889832
34,78.9,0.20260309999999038,1.8963461999999964,0.7352856870368123
35,77.78,0.3439812999999958,1.9762906999999927,0.7972599733993411
36,82.04,0.35118750000000887,1.9511176000000034,0.6376299089565873
37,82.74000000000001,0.3600299000000007,2.082498700000002,0.6112392536643892
38,82.01,0.14242299999999375,1.683242700000008,0.6541055152751505
39,83.64,0.21706500000000517,1.7547416000000027,0.5676240179501474
40,83.23,0.213204300000001,1.8262284999999991,0.589524056520313
41,81.21000000000001,0.2749448000000001,1.9324682000000024,0.6784739963151515
42,81.10000000000001,0.18648759999999243,2.2311005999999907,0.6728390554897488
43,77.33,0.5916373999999962,2.3835163999999907,0.8378830839693546
44,77.73,0.20759650000000818,1.798464299999992,0.8226349037513137
45,80.30000000000001,0.24595269999998948,1.8226789999999937,0.7154462118819356
46,84.21,0.15159110000000453,1.7236429999999956,0.5704688745550811
47,76.86,0.23009059999999693,2.0895484999999923,0.8720259269326925
48,82.44,0.2573227999999972,1.861854799999989,0.6267323642969131
49,83.21,0.27291629999999145,1.8758173000000085,0.6031003086082637
50,82.73,0.3766430000000014,2.3057787000000047,0.6308766422793269
