round,accuracy,training_time,round_time,loss
1,20.990000000000002,1.7237817999999994,3.5854244999999985,2.287540621757507
2,20.34,1.7020429999999998,3.6806337000000013,2.208511321544647
3,47.47,1.0723017000000006,3.0755770000000027,1.3654487484693527
4,53.47,1.2415427,3.198325799999999,1.19475084066391
5,64.49000000000001,1.7067526000000015,3.6986649999999983,0.9399303868412971
6,68.08,1.580805999999999,3.5306227999999997,0.8468643996119499
7,72.24000000000001,1.8657316000000002,3.850528900000004,0.753287800103426
8,72.81,0.9129414999999952,2.8956902999999983,0.7087438470125198
9,73.00999999999999,1.5840345000000013,3.5520329000000004,0.7072740331292152
10,74.72999999999999,2.0399797000000035,4.034395600000003,0.6661014541983604
11,76.24,1.6360195000000033,3.6281338999999946,0.620354599505663
12,75.64,1.152179199999999,3.1282672000000034,0.6307784901559352
13,77.5,1.1476763000000005,3.1236537999999996,0.5914065290987491
14,78.64999999999999,1.579281200000004,3.552571900000004,0.576605635881424
15,79.61,1.7359274000000013,3.755201999999997,0.5429338724166155
16,79.5,1.1074813000000034,3.073415699999991,0.5446071799844503
17,79.47999999999999,1.7660372000000066,3.7527721999999955,0.534739138185978
18,79.54,1.4971689000000055,3.4788072999999997,0.5355922535061837
19,81.41000000000001,1.087844700000005,3.064383399999997,0.5080399157106876
20,80.73,0.9771894000000003,2.978451800000002,0.5147533847391605
21,80.94,1.9815333999999893,3.9863129000000015,0.5010691423714161
22,81.33,1.0509902999999952,3.054766900000004,0.4977195366472006
23,82.05,1.0348526000000078,3.028339299999999,0.48600578427314756
24,82.8,1.5151383999999979,3.5099261999999953,0.4694396198540926
25,82.82000000000001,1.6023376999999925,3.5980817000000087,0.469020983800292
26,83.52000000000001,2.440873300000007,4.413649899999996,0.4555464132130146
27,83.50999999999999,1.571432999999999,3.590018999999998,0.4579842074215412
28,83.8,1.199929400000002,3.1838260000000105,0.45006815865635874
29,83.71,1.823613199999997,3.8051512000000116,0.45012374624609947
30,84.07,1.6575515999999908,3.6567190000000096,0.4438834644109011
31,84.06,1.4519481999999897,3.433178099999992,0.43732394129037855
32,83.96000000000001,0.9522533999999894,2.913846899999996,0.4351300269365311
33,84.25,1.4824389999999994,3.4588969999999932,0.438483160212636
34,83.66,1.025376399999999,3.028813800000009,0.44071748457849025
35,84.77,1.7946381000000002,3.7648775000000114,0.4167852482199669
36,84.93,1.668129300000004,3.6366629000000046,0.41563872396945956
37,83.33,1.0347361000000035,3.024023299999982,0.45829262502491475
38,85.05,1.664117900000008,3.6644226999999887,0.41436917580664157
39,85.48,1.6671881000000042,3.6662675000000036,0.4020732840895653
40,84.61,1.6889808000000244,3.7739837999999963,0.4249514278024435
41,85.1,1.382009499999981,3.4238043999999945,0.41110059682279826
42,85.1,2.047239499999989,4.018404599999997,0.41170961372554304
43,85.68,1.2043790000000172,3.220086000000009,0.3966829891502857
44,85.92999999999999,0.9779946999999822,3.036414800000017,0.3960785458236933
45,84.8,2.3148954999999773,4.269867000000005,0.4218316326290369
46,85.61999999999999,1.7073335000000043,3.701057600000013,0.4010903026908636
47,86.13,2.0410651999999914,4.032988100000011,0.3946553681045771
48,86.11999999999999,1.0736360999999874,3.100161600000007,0.38781042754650114
49,85.28999999999999,1.028049899999985,3.0346693000000187,0.4037217938899994
50,86.1,1.4002582999999902,3.413847500000003,0.38704971529543397
