round,accuracy,training_time,round_time,loss
1,2.0,6.2070971,11.3195451,3.977648858060228
2,3.5319148936170213,4.8256774,9.569818699999995,4.234560610766106
3,3.9202127659574466,3.4648092000000013,8.247185799999997,4.282570614459667
4,2.617021276595745,3.423588600000002,8.260493400000001,4.184632982345337
5,4.904255319148936,5.107025399999998,9.742918599999996,4.344880473740558
6,6.808510638297872,5.086022300000003,9.814019299999998,3.9424019373477774
7,6.329787234042553,3.20392600000001,7.9317396,4.146292280009452
8,9.351063829787234,6.092446699999996,11.030599899999999,3.950619079331134
9,10.372340425531915,3.1916934999999995,8.271778800000007,4.012749593942724
10,11.212765957446809,3.5834725999999932,8.328101500000002,4.183391155714684
11,14.111702127659576,4.865455499999996,9.695194900000004,4.127988720193822
12,14.23404255319149,4.770087000000004,9.470341300000001,3.989023911826154
13,14.845744680851064,4.498342700000009,9.142632200000008,3.8651006862204125
14,14.414893617021276,5.251927799999976,9.948329999999999,3.9679885937812482
15,17.0,3.2666116999999986,7.989826100000016,3.6746180266775985
16,16.829787234042552,3.533461800000026,8.38662450000001,3.9722511394226805
17,17.324468085106385,4.933691499999981,9.777870899999982,3.4539065069340644
18,22.46276595744681,3.795125899999988,8.381851600000005,3.0711507930400526
19,23.50531914893617,5.5331271000000015,10.342223700000005,3.153537648789426
20,21.382978723404257,3.7191112999999802,8.659789899999993,3.179058292444716
21,23.55851063829787,6.653905600000002,11.367321599999997,3.1139365415623845
22,25.978723404255323,2.943379099999987,7.736345500000027,2.906367837748629
23,27.404255319148934,4.665073000000007,9.312345499999992,2.564919780226464
24,28.56382978723404,3.4241558000000225,8.107253100000008,2.599907508555879
25,25.893617021276594,3.2610136000000125,7.983333499999986,2.5944522657292954
26,22.8031914893617,3.1896944000000076,7.867752599999989,2.836599516107681
27,25.420212765957444,4.853331300000008,9.528837799999991,2.901109351122633
28,33.558510638297875,3.185173999999961,7.96692969999998,2.3885089444353227
29,33.5531914893617,3.070299200000022,7.757649399999991,2.271967372044604
30,33.111702127659576,4.826389400000039,9.526660800000002,2.2437078619891024
31,34.9468085106383,3.0170391000000336,7.690430399999968,2.1152115942949945
32,37.1436170212766,4.7833822000000055,9.378970900000013,2.1356464082256275
33,40.04255319148936,5.02598370000004,9.6466226,1.9491122583759593
34,38.680851063829785,3.2361290000000054,7.970595000000003,2.123765912144742
35,39.07978723404255,4.608060000000023,9.462747400000012,1.9638756025344768
36,40.180851063829785,4.555814800000007,9.247082799999987,2.0001944043534867
37,42.36170212765957,3.2334435000000212,7.989060499999994,1.8119549377167479
38,43.68617021276596,3.7963733000000275,8.372158599999977,1.7936443930610697
39,41.53723404255319,4.685853300000019,9.404837299999997,1.852422814736975
40,38.54255319148936,5.354331300000013,10.013417400000037,2.0342478679215654
41,36.66489361702128,5.851456800000051,10.60248150000001,2.178325835694658
42,38.00531914893617,3.586473500000011,8.334467300000028,2.123398649882763
43,38.1968085106383,3.2667162999999846,8.01294310000003,2.180732337718314
44,41.5531914893617,4.950331000000006,9.665661,1.9326862737219384
45,43.70744680851064,4.137648500000012,8.887002900000027,2.00967232058657
46,36.21808510638298,3.2353307999999856,7.988897000000009,2.3116944308610674
47,43.787234042553195,6.162836700000014,10.818744500000037,1.7915958441952442
48,41.92021276595745,4.6684668999999985,9.395666399999982,2.037971372934098
49,45.6968085106383,2.5650906999999847,7.2261535000000094,1.8832596651417144
50,43.8563829787234,4.161343499999987,8.778756999999985,1.873577854100694
