round,accuracy,training_time,round_time
1,43.45,0.13610290000000091,1.9362919000000005
2,55.15,0.10359139999999911,1.4655622000000008
3,60.72,0.35691139999999955,1.710957800000001
4,73.46000000000001,0.11802660000000031,1.4823475000000013
5,73.22,0.13333940000000055,1.4930996000000007
6,71.88,0.0866661999999998,1.4378102999999989
7,77.42,0.08904919999999805,1.4557728000000019
8,80.51,0.09111629999999948,1.4259667999999976
9,77.25999999999999,0.09406410000000065,1.4343833000000004
10,75.84,0.09145409999999998,1.5854232999999986
11,79.02,0.08803019999999862,1.4248495999999982
12,81.13,0.10422479999999723,1.424375099999999
13,83.76,0.10780580000000128,1.4548966000000014
14,80.7,0.12091960000000057,1.444464700000001
15,83.98,0.14348989999999873,1.4541561000000058
16,83.33,0.11916109999999946,1.4468123000000048
17,83.14,0.08888710000000088,1.4116598000000025
18,83.27,0.08765899999999505,1.3945622000000029
19,81.87,0.08894120000000072,1.4049710000000033
20,81.87,0.08784019999999515,1.4042719999999989
21,84.15,0.08605130000000116,1.3908363999999978
22,82.17999999999999,0.08964209999999895,1.405959100000004
23,80.95,0.08623589999999837,1.3986341999999965
24,79.05,0.12235129999999828,1.4300025999999946
25,81.58,0.08805890000000005,1.399697599999996
26,81.53,0.1178027000000057,1.432882400000004
27,82.80999999999999,0.08837820000000107,1.4068717000000035
28,84.75,0.11842229999999887,1.4308910999999966
29,86.11999999999999,0.085918300000003,1.4041003999999973
30,86.22,0.08900639999999527,1.4059772999999964
31,85.08,0.08821840000000236,1.3913261000000006
32,85.75,0.12005090000000251,1.4351025999999933
33,85.18,0.08740420000000171,1.401785099999998
34,86.74,0.08713110000000057,1.4042637999999954
35,86.06,0.08698359999999639,1.399379500000002
36,85.28,0.09022080000000443,1.4002398999999954
37,84.78,0.10766379999999742,1.4215406000000073
38,85.21,0.08786409999999734,1.3972035999999974
39,85.16,0.08662439999999805,1.3967296999999945
40,85.84,0.0876471000000123,1.401106100000007
41,83.94,0.08754310000000487,1.411745400000001
42,83.28999999999999,0.12403439999999932,1.4365507000000122
43,82.99,0.0858232000000072,1.4150503000000043
44,82.78999999999999,0.088342499999996,1.4060352999999992
45,86.72,0.08898580000000322,1.418914199999989
46,85.96000000000001,0.09060449999999776,1.3838221999999973
47,85.17,0.09372890000000211,1.4086242999999996
48,86.36,0.09909410000000207,1.4041883000000013
49,86.49,0.10140219999999545,1.4085048000000029
50,86.61,0.0866416000000072,1.3890401999999966
