round,accuracy,training_time,round_time,loss
1,0.9255319148936171,3.8716810000000006,7.522946599999999,3.926033337065514
2,2.148936170212766,4.032965900000001,7.7573951,5.549064452343798
3,2.601063829787234,4.011740700000001,7.832896599999998,6.136954416619971
4,3.6170212765957444,5.228623500000005,9.017041599999999,9.20959672648856
5,3.132978723404255,5.004755000000003,8.8425181,10.792041499563988
6,4.73404255319149,3.1590168999999975,6.971015000000001,6.666125171996177
7,3.8936170212765955,3.3111555000000052,7.093083700000008,10.840333035651673
8,6.718085106382979,5.800719399999991,9.568516599999995,8.256683012272449
9,3.829787234042553,3.7250844,7.509553100000005,6.687749762484368
10,3.8031914893617023,3.4147389999999973,7.1502583999999985,6.574148978324646
11,7.1436170212765955,5.397670500000004,9.262873400000004,7.969760430620072
12,3.4893617021276593,3.5444087000000053,7.375267800000003,7.212698358170529
13,7.122340425531915,3.1691135999999887,7.1338236999999936,7.466178101428012
14,6.446808510638298,4.4993973000000125,8.281123399999998,10.896910246382369
15,8.622340425531915,3.3295063999999996,7.164766600000007,6.509532492211524
16,7.702127659574468,3.068544000000003,6.894670899999994,7.894211518003585
17,11.085106382978724,4.405833699999988,8.173675500000002,7.569728786640979
18,6.345744680851063,4.213480099999998,8.033937900000012,9.255246650665365
19,11.76595744680851,3.1576589999999953,7.02450810000002,8.273960292339325
20,14.202127659574467,3.270555700000017,7.126070400000003,8.412268353269456
21,11.882978723404255,5.386889199999985,9.159572099999991,11.066389515044841
22,10.574468085106382,3.070173000000011,6.906008799999995,9.168275730406984
23,13.425531914893618,4.650524499999989,8.432295600000003,9.68136031323291
24,12.23936170212766,3.381832099999997,7.245783200000005,9.642276467160976
25,13.680851063829788,3.406361899999979,7.197309000000018,10.191910571240363
26,15.404255319148936,4.448587900000007,8.294751099999985,10.059639379065088
27,11.72872340425532,3.1816575,6.957246700000013,14.247173841963424
28,12.574468085106382,4.421268600000019,8.32964720000001,11.833143675580938
29,14.074468085106384,3.7440924999999936,7.586963400000002,11.009868487398675
30,12.23936170212766,5.092968899999988,8.960224199999999,12.926364467499104
31,12.47872340425532,3.6393434999999954,7.479942600000015,13.02208542062881
32,13.361702127659575,4.240943499999986,8.030757499999993,12.812391588028442
33,6.680851063829787,5.030326500000001,9.117387099999974,14.449129287232743
34,13.244680851063832,3.6266014999999925,7.660312800000042,9.851764293427163
35,16.5531914893617,3.297816100000034,7.2836439000000155,9.290784523842182
36,13.164893617021276,3.5165398000000323,7.481987800000013,11.42677780922423
37,17.04255319148936,3.4968869999999583,7.282964300000003,9.62487467172298
38,12.46808510638298,3.5482074999999895,7.413047199999994,11.095804196722964
39,16.50531914893617,4.605984599999999,8.442424399999993,10.0441436856351
40,11.962765957446809,4.84680510000004,8.665559700000017,11.512521682901586
41,16.111702127659573,6.172923400000002,9.939323099999967,10.050680803491714
42,16.085106382978722,3.6075764999999933,7.422916799999996,11.033353290659315
43,16.04255319148936,2.658330499999977,6.496402100000012,9.804068843100934
44,15.675531914893618,4.062072399999977,7.918073199999981,11.182574173237414
45,17.78723404255319,4.7754569000000515,8.567894300000034,10.286626256526784
46,15.71808510638298,4.943740600000012,8.83890249999996,11.965807255278243
47,15.845744680851064,2.635704999999973,6.620777400000009,10.805937995301916
48,14.851063829787234,3.9126870000000054,7.8541366999999696,11.486645373892276
49,18.382978723404257,3.610619100000008,7.526205500000003,10.807238989687981
50,17.23936170212766,4.640423899999973,8.612262999999984,12.26937306688187
51,18.643617021276597,3.267380000000003,7.269711700000016,11.179690368632054
52,17.329787234042556,2.9463850000000207,6.907261399999982,11.343287209247022
53,16.654255319148938,3.5852709999999774,7.526634800000011,12.591924994549853
54,17.4468085106383,4.3021885,8.260395200000005,12.0777333442201
55,12.638297872340425,3.9921937999999955,7.921843899999999,12.797948903225837
56,12.606382978723405,3.5445964999999546,7.409741699999984,14.717048378700905
57,17.335106382978722,4.661105500000019,8.598808800000029,11.376453919613615
58,16.680851063829788,4.818020300000001,8.788127699999961,10.8328859552424
59,17.26595744680851,4.7552658999999835,8.709527499999979,9.788946844161824
60,17.21808510638298,2.984281400000043,6.9709133000000065,11.386167612481625
61,17.47340425531915,5.006953599999974,8.854022900000018,10.748355506582463
62,19.079787234042552,4.846629699999994,8.66737999999998,11.059542650872089
63,17.94148936170213,4.139710700000023,7.998581800000011,11.977243735435161
64,17.05851063829787,3.480660100000023,7.301177300000006,12.888519003036174
65,19.324468085106382,3.431370700000002,7.118355500000007,11.12032691214947
66,18.148936170212764,3.8180128000000195,7.528889700000036,12.186739254505076
67,19.53191489361702,4.686393100000032,8.477747700000009,10.967078850624409
68,17.909574468085108,3.0788758999999573,7.0099533000000065,11.870870646010054
69,14.255319148936172,3.753023199999916,7.730959400000074,12.752420821088426
70,16.81382978723404,3.12829499999998,7.113292000000001,12.278911014820666
71,15.643617021276595,3.2598431999999775,7.158034599999951,12.448478285302507
72,16.98404255319149,4.346115000000054,8.170079600000008,12.17423847127468
73,16.78191489361702,5.73337140000001,9.47647649999999,11.477847601505037
74,17.398936170212767,3.831807700000013,7.554003400000056,11.981309852701552
75,18.409574468085108,3.4932121999999026,7.241035999999895,11.160149206506444
76,19.43617021276596,2.836053100000072,6.626293000000032,11.766450034811141
77,19.02659574468085,4.428390199999967,8.243289900000036,12.182048828043836
78,16.882978723404253,2.925433699999985,6.741190899999992,11.668009621031741
79,17.06382978723404,3.3742235999999366,7.148410799999965,11.36233360970274
80,19.377659574468083,5.075683000000026,8.967270999999982,11.209844972224946
