round,accuracy,training_time,round_time,loss
1,75.46000000000001,0.6692654999999998,2.4256971000000007,0.7116194750368595
2,77.57,0.6142111000000003,2.047538699999997,0.8136648029834032
3,77.9,0.4054108999999997,1.9782513000000002,0.8582491560280323
4,77.64,0.21558379999999921,1.5969514999999994,0.8932987227290868
5,79.53,0.2284265000000012,1.6492335000000011,0.7799911271035671
6,79.96,0.32926889999999887,1.709721499999997,0.7643050413578749
7,78.92,0.3178170999999992,1.736067300000002,0.7998714770376683
8,78.4,0.3401453000000032,1.735985999999997,0.8311282475292683
9,80.7,0.5621755999999998,2.1419822999999987,0.6872978834062815
10,82.50999999999999,0.3575195999999998,1.7458503000000007,0.6295817228406668
11,82.24000000000001,0.29278190000000137,1.8302014,0.6360549131780863
12,81.54,0.31295949999999806,1.743275699999998,0.6290522218495608
13,81.96,0.4896703000000002,1.8973337999999984,0.5848846718668937
14,82.42,0.3569328000000027,1.774404699999998,0.5680136453360319
15,82.75,0.333028800000001,1.7406740000000056,0.5477720906585455
16,82.12,0.3573266000000004,1.787008499999999,0.5560368924587965
17,82.28999999999999,0.25259929999999997,1.674303099999996,0.5656955341249704
18,82.94,0.493825600000001,1.9401920000000032,0.5385539580881595
19,81.73,0.26722139999999683,1.8005550000000028,0.5740311232209205
20,83.03,0.19127889999999326,1.5439204000000046,0.5335345289111137
21,82.72,0.2276662000000016,1.5498059000000026,0.5572723722457886
22,83.12,0.2832547999999946,1.6533268999999962,0.5373243130743504
23,82.64,0.2992737999999946,1.7783185000000046,0.5326108085364103
24,82.24000000000001,0.2172765000000041,1.5698780000000028,0.5718433767557144
25,82.97,0.2972755000000049,1.7938676999999998,0.5501541296392679
26,79.74,0.22356260000000105,1.560972300000003,0.6544288836419583
27,82.14,0.31963309999999723,1.6744330999999946,0.5631799656152725
28,82.41000000000001,0.37752689999999944,1.7362706000000045,0.5654686459898949
29,82.53,0.30706169999999844,1.6574030999999962,0.5508726817369461
30,81.47,0.3301076999999992,1.695120700000004,0.5945425776392221
31,82.89,0.36879290000000253,1.7201733000000132,0.5664839741587638
32,82.45,0.23649080000000566,1.61018270000001,0.5743227871507406
33,82.3,0.27678769999999986,1.8061435000000046,0.5720769836008549
34,82.87,0.3166854999999913,1.682173700000007,0.5445358586311341
35,82.03,0.2807095000000004,1.7182578000000035,0.5589008429646491
36,82.02000000000001,0.25913469999998995,1.6012269000000003,0.5755577229708433
37,81.19,0.35525619999999947,1.7000967000000031,0.5837409008294344
38,81.62,0.23162510000000225,1.746968300000006,0.5762577700614929
39,81.28,0.22056539999999814,1.6886841999999973,0.5884118504822254
40,82.8,0.25902320000000145,1.6084542999999911,0.5467980163544417
41,82.86,0.2230255999999997,1.559991800000006,0.5673942422866821
42,82.6,0.34766919999999857,1.7104419000000064,0.5702434862405061
43,82.50999999999999,0.28292140000000643,1.7583642000000026,0.5743728291988373
44,82.12,0.28571970000000135,1.6361440999999957,0.5840328603237868
45,82.17999999999999,0.2435609999999997,1.6280196000000018,0.5740374234318734
46,82.06,0.1913236999999981,1.5702683999999891,0.5645530692487956
47,82.31,0.4358228999999909,1.8747809999999987,0.5820248010754585
48,81.98,0.2979401999999993,1.8347552999999976,0.6075772025436162
49,81.93,0.39741539999999986,1.968917899999994,0.6037777495384217
50,81.77,0.2737420000000128,1.7575833000000074,0.6103151574730873
