round,accuracy,training_time,round_time
1,10.0,5.644378385040909,19.716882018139586
2,10.0,5.875307254958898,17.896977490978315
3,10.17,5.527296508895233,16.607684046030045
4,11.49,5.754862379981205,19.71273191901855
5,17.45,5.433417871128768,19.272929448867217
6,19.34,5.638840591069311,17.672867296962067
7,24.72,5.7535077158827335,19.45864434214309
8,20.150000000000002,5.29639283195138,17.218688452849165
9,24.08,5.417971214046702,16.65603162208572
10,20.380000000000003,5.700894654961303,16.917751769069582
11,22.52,5.289828319102526,17.221119628986344
12,24.349999999999998,5.49607943999581,17.54030445893295
13,22.29,5.42890978907235,17.971445322036743
14,27.200000000000003,5.5715771950781345,16.964669439010322
15,23.95,5.421799677191302,16.59639937779866
16,22.32,5.511302596889436,17.50317021016963
17,27.51,5.794872662983835,17.72331963502802
18,25.06,5.49019263102673,17.29986266908236
19,28.29,5.460782917914912,17.47154539404437
20,24.79,5.219950563972816,17.211711223004386
21,28.78,5.41700891777873,17.541359612019733
22,29.93,5.599164942046627,17.278311158064753
23,26.590000000000003,5.595196886919439,16.831222646171227
24,26.13,5.41149827092886,16.567920590983704
25,31.680000000000003,5.968706499086693,16.88917710306123
26,30.680000000000003,5.804273042129353,17.90158698288724
27,29.09,5.668455049162731,17.70376535016112
28,33.03,5.701640966814011,17.730861680116504
29,27.83,5.633495909161866,16.91854413296096
30,30.819999999999997,5.469102458795533,17.64136909507215
31,28.64,5.68937206082046,16.791420771041885
32,32.23,5.634896592004225,16.80260402406566
33,34.81,5.403915164060891,16.67755568679422
34,29.25,5.985525018069893,17.92444374319166
35,29.26,5.696102294838056,16.968465686077252
36,29.759999999999998,5.40049748797901,16.56719662086107
37,35.199999999999996,5.292073943885043,16.46050417306833
38,31.78,5.201871887082234,17.42406637291424
39,29.92,5.48551808600314,16.60429388610646
40,32.690000000000005,5.724567458964884,17.389348127879202
41,38.29,5.581152675906196,17.296128551010042
42,34.02,5.437778641935438,16.658973024925217
43,32.57,5.560244719032198,17.698303458979353
44,37.169999999999995,5.603689151117578,17.243132844101638
45,32.22,5.7229967610910535,17.49432484409772
46,33.18,5.771147389896214,17.610868653049693
47,38.41,5.5167229529470205,17.14229251211509
48,31.669999999999998,5.563980012899265,17.700149056967348
49,38.0,5.466808752855286,17.501845453865826
50,33.73,5.618346642935649,17.325008823070675
